Experiment,Point,Cell,Treatment,Frame,Time,X,Y,Velocity,Cell_Area,Cell_X,Cell_Y,Cell_Major,Cell_Minor,Cell_Angle
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-6,3,pdms_fn,246,150,343.644,183.144,5.390997115,952,355.1,186.2,43.9,27.6,160
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-6,3,pdms_fn,247,153,340.184,186.079,1.512386819,952,355.1,186.2,43.9,27.6,160
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-6,3,pdms_fn,248,156,339.555,186.813,0.322214042,952,355.1,186.2,43.9,27.6,160
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-6,3,pdms_fn,249,159,339.555,189.014,0.733666667,952,355.1,186.2,43.9,27.6,160
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,40,0,218.106,175.019,,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,41,3,219.521,174.39,0.516168147,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,42,6,221.094,173.29,0.6398202,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,43,9,222.351,172.346,0.524000106,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,44,12,223.138,171.56,0.370759731,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,45,15,224.71,170.459,0.639738228,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,46,18,224.868,170.144,0.117468199,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,47,21,225.811,168.572,0.611049462,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,48,24,227.698,166.842,0.853337826,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,49,27,227.698,165.427,0.471666667,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,50,30,229.27,163.383,0.859529587,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,51,33,229.585,163.383,0.105,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,52,36,229.899,162.125,0.432198514,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,53,39,229.742,163.697,0.526606853,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,54,42,228.956,163.855,0.267241048,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,55,45,230.371,163.697,0.474597959,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,56,48,230.214,162.596,0.370712527,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,57,51,230.529,161.653,0.331406766,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,58,54,231.157,161.496,0.215775861,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,59,57,231,159.766,0.57903646,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,60,60,232.258,158.98,0.494453683,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,61,63,231.786,156.935,0.699587895,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,62,66,231.944,155.678,0.422297026,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,63,69,231.786,155.206,0.165914302,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,64,72,231.472,154.262,0.331617584,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,65,75,233.673,152.847,0.872201939,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,66,78,234.931,151.274,0.67139101,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,67,81,237.133,153.004,0.933434756,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,68,84,241.221,154.891,1.500833583,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,69,87,242.008,157.879,1.029968338,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,70,90,242.322,159.923,0.689325919,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,71,93,241.851,166.37,2.154727361,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,72,96,242.165,168.1,0.586088351,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,73,99,243.266,171.245,1.110716786,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,74,102,246.096,173.761,1.262235935,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,75,105,244.524,179.422,1.958403687,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,76,108,245.153,186.656,2.420431481,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,77,111,244.681,191.373,1.580185397,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,78,114,243.423,194.99,1.276507954,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,79,117,242.008,197.349,0.916945776,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,80,120,239.492,200.022,1.223618722,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,81,123,235.875,200.651,1.223761505,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,82,126,233.673,200.651,0.734,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,83,129,232.573,200.337,0.381312937,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,4,pdms_fn,84,132,232.416,200.651,0.117020891,2745,233.3,181.9,67.3,51.9,83.5
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,1,0,318.589,76.581,,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,2,3,318.274,77.681,0.381404568,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,3,6,317.645,78.939,0.468828919,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,4,9,316.702,79.883,0.444770228,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,5,12,315.601,82.085,0.820636948,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,6,15,315.758,84.443,0.787740298,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,7,18,317.016,87.117,0.985045966,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,8,21,320.79,90.733,1.742237769,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,9,24,326.294,94.193,2.16706704,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,10,27,333.999,95.451,2.602340592,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,11,30,337.773,94.507,1.296757152,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,12,33,340.761,93.721,1.029883489,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,13,36,343.591,91.677,1.16365497,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,14,39,343.748,89.947,0.57903646,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,15,42,344.063,89.004,0.331406766,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,16,45,344.535,86.645,0.801918879,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,17,48,344.535,84.915,0.576666667,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,18,51,343.277,83.028,0.755963917,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,19,54,342.49,80.984,0.730091699,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,20,57,341.861,79.097,0.663024216,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,21,60,341.233,78.311,0.335357189,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,22,63,341.075,77.681,0.216503528,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,23,66,340.446,77.21,0.26193341,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,24,69,339.346,76.738,0.398996519,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,25,72,339.974,76.424,0.234041782,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,26,75,340.289,75.952,0.18915279,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,27,78,339.503,75.323,0.33556536,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,28,81,339.974,74.537,0.305439028,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,29,84,337.773,74.379,0.73555459,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-7,5,pdms_fn,30,87,337.459,73.907,0.188967957,1129,331.1,86,40.5,35.5,164.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,1,0,105.672,123.074,,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,2,3,108.607,122.026,1.03883102,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,3,6,109.027,122.655,0.252111307,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,4,9,111.543,129.993,2.585783784,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,5,12,111.543,130.203,0.07,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,6,15,110.494,131.042,0.447750178,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,7,18,109.865,134.396,1.137490269,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,8,21,108.607,135.235,0.504037587,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,9,24,111.752,139.219,1.691918077,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,10,27,108.817,141.315,1.202194336,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,11,30,107.349,143.831,0.970983465,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,12,33,110.704,142.993,1.152691006,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,13,36,106.091,145.299,1.719089068,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,14,39,103.785,148.025,1.190177951,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,15,42,99.172,149.912,1.661342763,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,16,45,86.802,145.718,4.353881231,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,17,48,80.722,141.106,2.543771129,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,18,51,77.367,131.88,3.272360701,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,19,54,74.012,125.381,2.437964224,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,20,57,72.964,120.349,1.713324514,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,21,60,75.69,116.994,1.440952656,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,22,63,76.319,113.22,1.275352544,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,23,66,78.206,110.494,1.105131717,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,24,69,82.609,109.865,1.482567218,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,25,72,87.012,110.494,1.482567218,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,26,75,91.624,114.059,1.943072281,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,27,78,96.656,116.994,1.941798965,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,28,81,100.011,122.026,2.015965415,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,29,84,101.898,126.219,1.532681673,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,30,87,103.156,132.929,2.275635784,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,31,90,100.221,140.057,2.569535388,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,32,93,95.189,142.783,1.907648349,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,33,96,89.947,145.928,2.037689023,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,34,99,83.867,144.041,2.122031757,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,35,102,79.673,139.638,2.026931041,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,36,105,77.786,132.719,2.390567808,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,37,108,77.367,124.332,2.799153245,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,38,111,77.577,119.51,1.608856875,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,39,114,81.77,114.478,2.183327557,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,6,pdms_fn,40,117,86.802,111.123,2.015965415,2798,91.1,126.9,65.7,54.2,139.4
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,1,0,188.7,66.045,,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,2,3,191.006,63.948,1.038965565,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,3,6,194.047,61.956,1.211782204,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,4,9,200.965,59.912,2.404548006,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,5,12,205.211,59.755,1.416300541,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,6,15,208.671,58.812,1.195400863,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,7,18,212.917,58.497,1.419222831,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,8,21,219.364,58.969,2.154751674,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,9,24,226.283,61.956,2.512075945,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,10,27,231.629,63.843,1.889752629,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,11,30,234.774,68.876,1.978274051,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,12,33,233.202,75.323,2.211962251,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,13,36,233.202,80.826,1.834333333,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,14,39,233.359,85.072,1.416300541,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,15,42,233.202,87.588,0.840297897,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,16,45,230.371,89.318,1.105916463,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,17,48,225.811,89.79,1.528120996,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,18,51,222.666,90.104,1.05354539,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,19,54,219.521,86.33,1.637549015,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,20,57,218.263,85.387,0.524066684,2318,219.1,77.6,60.6,48.7,174
2014.05.01_hela_gfp-tub_rfp-h2b_confinement-5um_zeiss-??x,HCTG-0006-10,7,pdms_fn,21,60,216.376,83.185,0.966642126,2318,219.1,77.6,60.6,48.7,174
