file,position,condition,cell_id,frame,time,centrosome_a_x,centrosome_a_y,centrosome_a_vel,centrosome_a_dir,centrosome_b_x,centrosome_b_y,centrosome_b_vel,centrosome_b_dir,centrosome_mid_x,centrosome_mid_y,centrosome_mid_vel,centrosome_mid_dir,centrosome_distance,centrosome_angle,centrosome_elong,centrosome_rot,spindle_pole_a_x,spindle_pole_a_y,spindle_pole_a_vel,spindle_pole_a_dir,spindle_pole_b_x,spindle_pole_b_y,spindle_pole_b_vel,spindle_pole_b_dir,spindle_mid_x,spindle_mid_y,spindle_mid_vel,spindle_mid_dir,spindle_distance,spindle_angle,spindle_elong,spindle_rot,dna_area,dna_x,dna_y,dna_length,dna_width,dna_angle,cell_area,cell_x,cell_y,cell_length,cell_width,cell_angle
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,65,48,118.858,112.168,0.367082491,-12.53445095,118.738,112.168,0.14329767,33.61613753,118.798,112.168,0.238833391,-0.039983092,0.12,180,-0.214719454,72.87489301,118.858,112.168,0.367082491,-12.53445095,118.738,112.168,0.14329767,33.61613753,118.798,112.168,0.238833391,-0.039983092,0.12,180,-0.214719454,47.12510699,297.563,117.315,110.043,20.638,18.358,146.981,1699.716,115.489,100.204,71.328,30.341,96.264
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,66,51,119.216,112.646,0.199066711,53.16847862,119.216,112.168,0.159333333,0,119.216,112.407,0.160500952,29.75964064,0.478,-90,0.119333333,-90,119.216,112.646,0.199066711,53.16847862,119.216,112.168,0.159333333,0,119.216,112.407,0.160500952,29.75964064,0.478,90,0.119333333,-30,304.498,117.507,110.092,20.955,18.501,138.564,1699.716,115.489,100.204,71.328,30.341,96.264
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,67,54,120.052,112.407,0.289830794,-15.95444737,120.172,112.288,0.321167315,7.154519837,120.112,112.3475,0.299324471,-3.799219823,0.169,-44.7602701,-0.103,15.07990997,120.052,112.407,0.289830794,-15.95444737,120.172,112.288,0.321167315,7.154519837,120.112,112.3475,0.299324471,-3.799219823,0.169,44.7602701,-0.103,-15.07990997,296.664,118.041,109.903,21.297,17.736,143.59,1699.716,115.489,100.204,71.328,30.341,96.264
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,68,57,120.172,112.885,0.164277543,75.90736307,120.411,113.005,0.25192812,71.56505118,120.2915,112.945,0.207960066,73.2787646,0.267434104,26.66086343,0.032811368,23.80704451,120.172,112.885,0.164277543,75.90736307,120.411,113.005,0.25192812,71.56505118,120.2915,112.945,0.207960066,73.2787646,0.267434104,-26.66086343,0.032811368,-23.80704451,297.177,118.192,110.456,20.878,18.124,141.463,1699.716,115.489,100.204,71.328,30.341,96.264
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,69,60,120.411,113.482,0.214354328,68.18204539,120.411,112.766,0.079666667,-90,120.411,113.124,0.07174124,56.2730151,0.716,-90,0.149521965,-38.88695448,120.411,113.482,0.214354328,68.18204539,120.411,112.766,0.079666667,-90,120.411,113.124,0.07174124,56.2730151,0.716,90,0.149521965,38.88695448,299.489,118.477,110.764,20.522,18.581,145.006,1699.716,115.489,100.204,71.328,30.341,96.264
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,70,63,120.411,113.124,0.119333333,-90,120.172,113.005,0.11266568,135,120.2915,113.0645,0.044497815,-153.5309216,0.266986891,-153.5309216,-0.149671036,-21.17697385,120.411,113.124,0.119333333,-90,120.172,113.005,0.11266568,135,120.2915,113.0645,0.044497815,-153.5309216,0.266986891,153.5309216,-0.149671036,21.17697385,300.902,118.664,110.75,20.501,18.688,177.173,1699.716,115.489,100.204,71.328,30.341,96.264
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,71,66,121.128,113.363,0.25192812,18.43494882,120.65,113.841,0.321001904,60.24035936,120.889,113.602,0.267895606,41.97396492,0.675994083,135,0.136335731,96.17697385,121.128,113.363,0.25192812,18.43494882,120.65,113.841,0.321001904,60.24035936,120.889,113.602,0.267895606,41.97396492,0.675994083,-135,0.136335731,-96.17697385,310.662,119.127,111.245,20.87,18.953,2.762,1699.716,115.489,100.204,71.328,30.341,96.264
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,72,69,121.008,113.482,0.056333333,135.2397299,120.889,113.482,0.143759831,-56.34677863,120.9485,113.482,0.044647073,-63.62625289,0.119,180,-0.185664694,15,121.008,113.482,0.056333333,135.2397299,120.889,113.482,0.143759831,-56.34677863,120.9485,113.482,0.044647073,-63.62625289,0.119,180,-0.185664694,105,295.123,118.927,111.411,20.595,18.245,6.162,1597.104,116.632,101.617,67.918,29.94,97.676
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,73,72,122.083,113.841,0.37778683,18.46692191,122.322,114.438,0.574207183,33.7085173,122.2025,114.1395,0.471972486,27.66901896,0.643062983,68.18204539,0.174687661,-37.27265154,122.083,113.841,0.37778683,18.46692191,122.322,114.438,0.574207183,33.7085173,122.2025,114.1395,0.471972486,27.66901896,0.643062983,-68.18204539,0.174687661,-82.72734846,305.654,120.123,111.423,20.251,19.217,5.555,1597.104,116.632,101.617,67.918,29.94,97.676
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,74,75,121.725,114.438,0.232037593,120.9496408,121.725,114.558,0.202980295,168.6347093,121.725,114.498,0.199033358,143.1013153,0.12,90,-0.174354328,7.272651538,121.725,114.438,0.232037593,120.9496408,121.725,114.558,0.202980295,168.6347093,121.725,114.498,0.199033358,143.1013153,0.12,-90,-0.174354328,-7.272651538,309.506,119.719,111.867,20.487,19.236,16.918,1597.104,116.632,101.617,67.918,29.94,97.676
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,75,78,121.247,114.558,0.164277543,165.9073631,121.486,114.199,0.143759831,-123.6532214,121.3665,114.3785,0.12596406,-161.5650512,0.431279492,-56.34677863,0.103759831,-48.78225954,121.247,114.558,0.164277543,165.9073631,121.486,114.199,0.143759831,-123.6532214,121.3665,114.3785,0.12596406,-161.5650512,0.431279492,56.34677863,0.103759831,48.78225954,309.378,119.879,111.754,20.961,18.793,19.765,1597.104,116.632,101.617,67.918,29.94,97.676
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,76,81,121.128,112.646,0.638566537,-93.56140923,121.247,113.124,0.367082491,-102.5344509,121.1875,112.885,0.50139619,-96.83445312,0.492590093,76.02017776,0.020436867,44.1223188,121.128,112.646,0.638566537,-93.56140923,121.247,113.124,0.367082491,-102.5344509,121.1875,112.885,0.50139619,-96.83445312,0.492590093,-76.02017776,0.020436867,-44.1223188,311.561,119.861,110.997,20.105,19.731,1.543,1597.104,116.632,101.617,67.918,29.94,97.676
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,77,84,121.008,112.527,0.056333333,-135.2397299,121.486,112.646,0.178140082,-63.43494882,121.247,112.5865,0.101457435,-78.7269849,0.492590093,13.97982224,4.60743E-15,-20.68011851,121.008,112.527,0.056333333,-135.2397299,121.486,112.646,0.178140082,-63.43494882,121.247,112.5865,0.101457435,-78.7269849,0.492590093,-13.97982224,4.60743E-15,20.68011851,328.385,119.84,110.392,20.777,20.124,23.894,1597.104,116.632,101.617,67.918,29.94,97.676
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,78,87,120.65,111.571,0.340277664,-110.5297688,120.65,112.646,0.278666667,180,120.65,112.1085,0.254927659,-141.3167914,1.075,90,0.194136636,25.34005925,120.65,111.571,0.340277664,-110.5297688,120.65,112.646,0.278666667,180,120.65,112.1085,0.254927659,-141.3167914,1.075,-90,0.194136636,-25.34005925,338.659,120.043,109.297,21.404,20.146,61.752,1597.104,116.632,101.617,67.918,29.94,97.676
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,79,90,120.769,110.496,0.360522152,-83.68320861,121.008,111.691,0.339965521,-69.45052992,120.8885,111.0935,0.347548118,-76.77678618,1.218665664,78.69006753,0.047888555,-3.769977491,120.769,110.496,0.360522152,-83.68320861,121.008,111.691,0.339965521,-69.45052992,120.8885,111.0935,0.347548118,-76.77678618,1.218665664,-78.69006753,0.047888555,3.769977491,339.943,120.626,108.182,21.746,19.904,71.397,1597.104,116.632,101.617,67.918,29.94,97.676
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,80,93,119.455,110.377,0.439792502,-174.8252293,120.172,111.093,0.342620619,-144.4234425,119.8135,110.735,0.37773407,-161.5570568,1.013284264,44.96001691,-0.068460467,-11.24335021,119.455,110.377,0.439792502,-174.8252293,120.172,111.093,0.342620619,-144.4234425,119.8135,110.735,0.37773407,-161.5570568,1.013284264,-44.96001691,-0.068460467,11.24335021,331.339,120.151,108.49,21.276,19.828,98.244,1597.104,116.632,101.617,67.918,29.94,97.676
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,81,96,119.814,112.049,0.570035574,77.88184257,120.172,112.527,0.478,90,119.993,112.288,0.521113045,83.40685287,0.597200134,53.16847862,-0.13869471,2.736153905,119.814,112.049,0.570035574,77.88184257,120.172,112.527,0.478,90,119.993,112.288,0.521113045,83.40685287,0.597200134,-53.16847862,-0.13869471,-2.736153905,322.606,120.614,108.912,21.762,18.875,78.712,1597.104,116.632,101.617,67.918,29.94,97.676
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,82,99,119.933,113.841,0.598648942,86.20078018,121.366,113.721,0.562856998,45,120.6495,113.781,0.54365443,66.26401062,1.438015647,-4.786803531,0.280271838,-19.31842739,119.933,113.841,0.598648942,86.20078018,121.366,113.721,0.562856998,45,120.6495,113.781,0.54365443,66.26401062,1.438015647,4.786803531,0.280271838,19.31842739,308.993,120.807,110.13,20.888,18.835,87.771,1597.104,116.632,101.617,67.918,29.94,97.676
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,83,102,120.65,116.23,0.831425149,73.29415512,121.366,116.349,0.876,90,121.008,116.2895,0.844662622,81.86669998,0.725821603,9.436367157,-0.237398014,4.741056896,120.65,116.23,0.831425149,73.29415512,121.366,116.349,0.876,90,121.008,116.2895,0.844662622,81.86669998,0.725821603,-9.436367157,-0.237398014,-4.741056896,304.241,120.852,111.916,20.332,19.052,108.638,1597.104,116.632,101.617,67.918,29.94,97.676
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,84,105,120.65,118.141,0.637,90,121.486,115.991,0.125858827,-71.46907844,121.068,117.066,0.259604881,85.58154624,2.30681512,-68.75206658,0.526997839,-26.06281125,120.65,118.141,0.637,90,121.486,115.991,0.125858827,-71.46907844,121.068,117.066,0.259604881,85.58154624,2.30681512,68.75206658,0.526997839,26.06281125,300.902,120.582,113.188,20.095,19.065,105.875,1597.104,116.632,101.617,67.918,29.94,97.676
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,85,108,119.933,119.336,0.464532501,120.9637565,120.889,119.455,1.171689426,99.77852974,120.411,119.3955,0.80679195,105.7502974,0.963377911,7.095509062,-0.447812403,25.28252521,119.933,119.336,0.464532501,120.9637565,120.889,119.455,1.171689426,99.77852974,120.411,119.3955,0.80679195,105.7502974,0.963377911,-7.095509062,-0.447812403,-25.28252521,311.176,120.146,114.026,20.67,19.168,101.751,1597.104,116.632,101.617,67.918,29.94,97.676
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,86,111,119.694,122.083,0.919125792,94.97244085,121.008,121.844,0.797320652,87.14836039,120.351,121.9635,0.856233613,91.33844292,1.335558685,-10.30868358,0.124060258,-5.801397548,119.694,122.083,0.919125792,94.97244085,121.008,121.844,0.797320652,87.14836039,120.351,121.9635,0.856233613,91.33844292,1.335558685,10.30868358,0.124060258,5.801397548,302.7,119.925,116.298,19.677,19.587,160.051,1597.104,116.632,101.617,67.918,29.94,97.676
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,87,114,119.097,123.875,0.629609491,108.4253564,119.933,123.994,0.801257692,116.5650512,119.515,123.9345,0.713655457,112.9842375,0.844427025,8.10131533,-0.163710553,6.136666304,119.097,123.875,0.629609491,108.4253564,119.933,123.994,0.801257692,116.5650512,119.515,123.9345,0.713655457,112.9842375,0.844427025,-8.10131533,-0.163710553,-6.136666304,299.361,119.394,117.953,19.683,19.365,88.057,1597.104,116.632,101.617,67.918,29.94,97.676
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,88,117,119.097,126.145,0.756666667,90,120.53,125.906,0.667678649,72.65962656,119.8135,126.0255,0.704066226,81.87565197,1.45279386,-9.468805831,0.202788945,-5.856707054,119.097,126.145,0.756666667,90,120.53,125.906,0.667678649,72.65962656,119.8135,126.0255,0.704066226,81.87565197,1.45279386,9.468805831,0.202788945,5.856707054,294.994,119.523,119.588,19.774,18.994,71.372,1648.603,116.651,103.261,68.713,30.548,96.215
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,89,120,120.172,127.936,0.696284265,59.02683529,120.889,128.056,0.726588757,80.52039269,120.5305,127.996,0.698964254,70.00522119,0.726972489,9.501193152,-0.241940457,6.323332994,120.172,127.936,0.696284265,59.02683529,120.889,128.056,0.726588757,80.52039269,120.5305,127.996,0.698964254,70.00522119,0.726972489,-9.501193152,-0.241940457,-6.323332994,292.683,119.669,121.772,19.737,18.881,41.244,1648.603,116.651,103.261,68.713,30.548,96.215
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,90,123,121.366,129.37,0.622003215,50.21801712,122.322,129.012,0.574207183,33.7085173,121.844,129.191,0.591918468,42.29539319,1.020832993,-20.52976878,0.097953501,-10.01032064,121.366,129.37,0.622003215,50.21801712,122.322,129.012,0.574207183,33.7085173,121.844,129.191,0.591918468,42.29539319,1.020832993,20.52976878,0.097953501,10.01032064,300.26,119.873,122.751,20.814,18.367,73.248,1648.603,116.651,103.261,68.713,30.548,96.215
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,91,126,124.114,130.684,1.015332458,25.55553839,124.353,130.684,0.876897625,39.46257018,124.2335,130.684,0.939193463,31.9978389,0.239,0,-0.260610998,6.84325626,124.114,130.684,1.015332458,25.55553839,124.353,130.684,0.876897625,39.46257018,124.2335,130.684,0.939193463,31.9978389,0.239,0,-0.260610998,-6.84325626,287.417,120.766,124.278,21.396,17.103,87.159,1599.159,116.889,104.279,69.475,29.307,95.545
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,92,129,128.175,129.012,1.463910478,-22.37800618,128.056,129.131,1.338490775,-22.75267422,128.1155,129.0715,1.401193152,-22.55695615,0.168291414,135,-0.023569529,45,128.175,129.012,1.463910478,-22.37800618,128.056,129.131,1.338490775,-22.75267422,128.1155,129.0715,1.401193152,-22.55695615,0.168291414,-135,-0.023569529,-45,273.675,122.091,125.12,20.978,16.611,103.342,1599.159,116.889,104.279,69.475,29.307,95.545
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,93,132,129.37,126.742,0.855110454,-62.23625826,129.848,126.622,1.027745375,-54.46448244,129.609,126.682,0.939281788,-57.99353914,0.492832629,-14.09263693,0.108180405,-49.69754564,129.37,126.742,0.855110454,-62.23625826,129.848,126.622,1.027745375,-54.46448244,129.609,126.682,0.939281788,-57.99353914,0.492832629,14.09263693,0.108180405,49.69754564,280.867,122.997,125.11,21.31,16.781,114.538,1599.159,117.605,104.279,69.475,29.307,95.545
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,94,135,129.848,123.875,0.968858033,-80.53443708,130.445,123.517,1.053957305,-79.11652619,130.1465,123.696,1.011330381,-79.79565456,0.696112778,-30.94964079,0.06776005,-5.619001287,129.848,123.875,0.968858033,-80.53443708,130.445,123.517,1.053957305,-79.11652619,130.1465,123.696,1.011330381,-79.79565456,0.696112778,30.94964079,0.06776005,5.619001287,264.943,123.789,123.523,21.24,15.882,113.273,1599.159,117.605,104.279,69.475,29.307,95.545
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,95,138,129.012,119.455,1.499455309,-100.7104171,130.326,120.65,0.956489531,-92.37680025,129.669,120.0525,1.224885414,-97.46636368,1.776125277,42.28453884,0.360004166,24.41139321,129.012,119.455,1.499455309,-100.7104171,130.326,120.65,0.956489531,-92.37680025,129.669,120.0525,1.224885414,-97.46636368,1.776125277,-42.28453884,0.360004166,-24.41139321,261.732,124.014,121.22,21.987,15.157,110.591,1599.159,117.605,104.279,69.475,29.307,95.545
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,96,141,128.653,117.783,0.570035574,-102.1181574,129.489,117.902,0.957547388,-106.9399573,129.071,117.8425,0.763158932,-105.1409838,0.844427025,8.10131533,-0.310566084,-11.39440784,128.653,117.783,0.570035574,-102.1181574,129.489,117.902,0.957547388,-106.9399573,129.071,117.8425,0.763158932,-105.1409838,0.844427025,-8.10131533,-0.310566084,11.39440784,254.155,123.417,118.248,21.575,14.999,105.724,1599.159,116.889,103.92,69.475,29.307,95.545
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,97,144,129.37,116.23,0.570175217,-65.21784104,129.728,115.991,0.641962443,-82.87129358,129.549,116.1105,0.598916429,-74.57147861,0.430447442,-33.7269849,-0.137993194,-13.94276674,129.37,116.23,0.570175217,-65.21784104,129.728,115.991,0.641962443,-82.87129358,129.549,116.1105,0.598916429,-74.57147861,0.430447442,33.7269849,-0.137993194,13.94276674,253.384,123.232,116.031,21.424,15.059,97.165,1623.945,117.718,104.197,66.946,30.886,97.412
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,98,147,129.967,116.11,0.202980295,-11.3652907,129.967,115.991,0.079666667,0,129.967,116.0505,0.140761421,-8.168478624,0.119,-90,-0.103815814,-18.7576717,129.967,116.11,0.202980295,-11.3652907,129.967,115.991,0.079666667,0,129.967,116.0505,0.140761421,-8.168478624,0.119,90,-0.103815814,18.7576717,257.237,124.077,115.602,22.416,14.611,88.259,1623.945,117.718,104.197,66.946,30.886,97.412
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,99,150,130.326,115.394,0.266986683,-63.37096696,130.803,115.274,0.367118661,-40.61822269,130.5645,115.334,0.31098026,-50.17477071,0.491862786,-14.12100048,0.124287595,25.29299984,130.326,115.394,0.266986683,-63.37096696,130.803,115.274,0.367118661,-40.61822269,130.5645,115.334,0.31098026,-50.17477071,0.491862786,14.12100048,0.124287595,-25.29299984,256.466,124.636,114.661,22.484,14.524,83.654,1623.945,118.077,103.839,66.946,30.886,97.412
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,100,153,130.565,117.066,0.562998421,81.86510021,131.401,116.588,0.481225288,65.52976878,130.983,116.827,0.51684849,74.34138515,0.963005711,-29.75964064,0.157047642,-5.212880055,130.565,117.066,0.562998421,81.86510021,131.401,116.588,0.481225288,65.52976878,130.983,116.827,0.51684849,74.34138515,0.963005711,29.75964064,0.157047642,5.212880055,251.073,125.14,115.192,22.526,14.192,86.053,1623.945,118.077,103.839,66.946,30.886,97.412
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,101,156,130.565,117.663,0.199,90,131.162,117.424,0.289830794,105.9544474,130.8635,117.5435,0.24213231,99.46880583,0.643062983,-21.81795461,-0.106647576,2.647228676,130.565,117.663,0.199,90,131.162,117.424,0.289830794,105.9544474,130.8635,117.5435,0.24213231,99.46880583,0.643062983,21.81795461,-0.106647576,-2.647228676,259.035,125.077,115.776,22.272,14.808,84.133,1623.945,118.077,103.839,66.946,30.886,97.412
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,102,159,130.087,118.858,0.42901813,111.8014095,130.684,118.5,0.392465144,113.952607,130.3855,118.679,0.410669406,112.8291424,0.696112778,-30.94964079,0.017683265,-3.043895393,130.087,118.858,0.42901813,111.8014095,130.684,118.5,0.392465144,113.952607,130.3855,118.679,0.410669406,112.8291424,0.696112778,30.94964079,0.017683265,3.043895393,259.292,124.732,116.832,21.797,15.146,85.517,1623.945,118.077,103.839,66.946,30.886,97.412
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,103,162,130.803,118.858,0.238666667,0,131.401,118.261,0.25192812,-18.43494882,131.102,118.5595,0.24213231,-9.468805831,0.844992899,-44.95205375,0.049626707,-4.667470986,130.803,118.858,0.238666667,0,131.401,118.261,0.25192812,-18.43494882,131.102,118.5595,0.24213231,-9.468805831,0.844992899,44.95205375,0.049626707,4.667470986,262.117,125.149,117.51,22.937,14.55,87.418,1623.945,118.077,103.839,66.946,30.886,97.412
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,104,165,131.042,119.097,0.11266568,45,131.401,119.455,0.398,90,131.2215,119.276,0.24213231,80.53119417,0.506996055,44.92008962,-0.112665615,29.95738112,131.042,119.097,0.11266568,45,131.401,119.455,0.398,90,131.2215,119.276,0.24213231,80.53119417,0.506996055,-44.92008962,-0.112665615,-29.95738112,256.466,125.506,118.288,22.696,14.388,86.923,1623.945,118.077,103.839,66.946,30.886,97.412
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,105,168,131.64,118.738,0.232494922,-30.9778445,131.52,119.455,0.039666667,0,131.58,119.0965,0.13364235,-26.59700643,0.726972489,99.50119315,0.073325478,18.19370118,131.64,118.738,0.232494922,-30.9778445,131.52,119.455,0.039666667,0,131.58,119.0965,0.13364235,-26.59700643,0.726972489,-99.50119315,0.073325478,-18.19370118,258.264,125.845,118.727,22.978,14.311,87.418,1623.945,118.077,103.839,66.946,30.886,97.412
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,106,171,130.803,118.38,0.303449245,-156.8427305,131.042,118.141,0.466080584,-109.9901083,130.9225,118.2605,0.354526641,-128.1844577,0.337997041,-45,-0.129658483,-48.16706438,130.803,118.38,0.303449245,-156.8427305,131.042,118.141,0.466080584,-109.9901083,130.9225,118.2605,0.354526641,-128.1844577,0.337997041,45,-0.129658483,48.16706438,259.42,125.915,118.344,23.303,14.175,91.441,1623.945,118.077,103.839,66.946,30.886,97.412
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,77,-15,42.526,51.366,,,42.526,51.366,,,42.526,51.366,,,0,#DIV/0!,,,,,,,,,,,,,,,,,,,448.335,43.631,35.558,27.389,20.842,169.679,2249.25,41.997,44.873,69.996,40.914,79.515
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,78,-12,42.407,51.844,0.164196698,103.9798222,42.407,51.844,0.164196698,103.9798222,42.407,51.844,0.164196698,103.9798222,0,#DIV/0!,0,#DIV/0!,,,,,,,,,,,,,,,,,445.252,42.667,36.935,27.491,20.622,172.643,2249.25,41.997,44.873,69.996,40.914,79.515
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,79,-9,41.451,52.68,0.423324409,138.8310514,41.451,52.68,0.423324409,138.8310514,41.451,52.68,0.423324409,138.8310514,0,#DIV/0!,0,#DIV/0!,,,,,,,,,,,,,,,,,450.389,42.151,38.353,27.307,21,179.911,2249.25,41.997,44.873,69.996,40.914,79.515
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,80,-6,41.093,51.246,0.492670726,-104.0174395,41.093,51.246,0.492670726,-104.0174395,41.093,51.246,0.492670726,-104.0174395,0,#DIV/0!,0,#DIV/0!,,,,,,,,,,,,,,,,,439.859,42.155,38.898,27.303,20.513,6.095,2249.25,41.997,44.873,69.996,40.914,79.515
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,81,-3,39.779,49.932,0.61942554,-135,39.779,49.932,0.61942554,-135,39.779,49.932,0.61942554,-135,0,#DIV/0!,0,#DIV/0!,,,,,,,,,,,,,,,,,442.941,42.483,37.698,27.621,20.419,6.639,2249.25,41.997,44.873,69.996,40.914,79.515
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,82,0,40.376,49.693,0.214354328,-21.81795461,40.376,49.693,0.214354328,-21.81795461,40.376,49.693,0.214354328,-21.81795461,0,#DIV/0!,0,#DIV/0!,40.376,49.693,,,40.376,49.693,,,40.376,49.693,,,0,#DIV/0!,,,434.465,43.254,36.844,27.663,19.997,6.331,2249.25,41.997,44.873,69.996,40.914,79.515
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,83,3,40.734,49.813,0.125858827,18.53092156,40.734,49.813,0.125858827,18.53092156,40.734,49.813,0.125858827,18.53092156,0,#DIV/0!,0,#DIV/0!,40.734,49.813,0.125858827,18.53092156,40.734,49.813,0.125858827,18.53092156,40.734,49.813,0.125858827,18.53092156,0,#DIV/0!,0,#DIV/0!,368.711,43.042,37.769,24.449,19.202,8.031,2249.25,41.997,44.873,69.996,40.914,79.515
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,84,6,41.929,49.096,0.464532501,-30.96375653,41.929,49.096,0.464532501,-30.96375653,41.929,49.096,0.464532501,-30.96375653,0,#DIV/0!,0,#DIV/0!,41.929,49.096,0.464532501,-30.96375653,41.929,49.096,0.464532501,-30.96375653,41.929,49.096,0.464532501,-30.96375653,0,#DIV/0!,0,#DIV/0!,304.626,41.586,39.909,21.041,18.434,154.726,2249.25,41.997,44.873,69.996,40.914,79.515
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,85,9,42.048,48.857,0.08899563,-63.53092156,42.048,48.857,0.08899563,-63.53092156,42.048,48.857,0.08899563,-63.53092156,0,#DIV/0!,0,#DIV/0!,42.048,48.857,0.08899563,-63.53092156,42.048,48.857,0.08899563,-63.53092156,42.048,48.857,0.08899563,-63.53092156,0,#DIV/0!,0,#DIV/0!,249.403,42.065,42.554,20.773,15.287,3.069,2249.25,41.997,44.873,69.996,40.914,79.515
