X,Y,Value
61,40,2558
62,40,2830
63,40,2794
64,40,2576
65,40,3396
66,40,3323
67,40,3250
68,40,2270
60,41,2142
61,41,2096
62,41,2034
63,41,1821
64,41,2725
65,41,3199
66,41,2342
67,41,2601
68,41,2534
69,41,2195
60,42,2771
61,42,2089
62,42,2494
63,42,2122
64,42,2618
65,42,2486
66,42,2261
67,42,3021
68,42,2582
69,42,3451
70,42,3650
71,42,2743
61,43,1857
62,43,2027
63,43,2705
64,43,3264
65,43,2610
66,43,3367
67,43,2704
68,43,2328
69,43,2371
70,43,2538
71,43,4865
62,44,2924
63,44,3325
64,44,2010
65,44,2731
66,44,2161
67,44,2776
68,44,2483
69,44,2322
70,44,1988
71,44,3007
72,44,2059
62,45,2852
63,45,1976
64,45,2445
65,45,3865
66,45,2600
67,45,2525
68,45,3181
69,45,2213
70,45,2171
71,45,2310
72,45,2125
73,45,2812
61,46,1775
62,46,2838
63,46,1917
64,46,2687
65,46,1870
66,46,2169
67,46,2304
68,46,3450
69,46,2012
70,46,1806
71,46,2154
72,46,1971
73,46,2364
74,46,2027
61,47,1818
62,47,2062
63,47,2216
64,47,2406
65,47,2610
66,47,2244
67,47,2483
68,47,2897
69,47,3031
70,47,2577
71,47,2406
72,47,1961
73,47,2352
74,47,3690
75,47,1759
61,48,2920
62,48,2853
63,48,2180
64,48,2334
65,48,2298
66,48,2876
67,48,3210
68,48,2827
69,48,3462
70,48,1854
71,48,2491
72,48,3145
73,48,2430
74,48,2469
75,48,3249
76,48,2290
77,48,3228
61,49,2722
62,49,2061
63,49,1905
64,49,1630
65,49,3138
66,49,2260
67,49,1705
68,49,1634
69,49,2264
70,49,1806
71,49,2694
72,49,2299
73,49,1915
74,49,2049
75,49,3966
76,49,2050
77,49,3097
78,49,2020
79,49,2737
60,50,3320
61,50,2435
62,50,2861
63,50,2157
64,50,2201
65,50,2720
66,50,2269
67,50,2603
68,50,2686
69,50,2369
70,50,2862
71,50,1722
72,50,3039
73,50,2271
74,50,2230
75,50,2929
76,50,2597
77,50,2619
78,50,2708
79,50,2600
80,50,4496
81,50,3200
82,50,2837
60,51,2342
61,51,2839
62,51,1918
63,51,1719
64,51,2303
65,51,1933
66,51,2186
67,51,2653
68,51,2395
69,51,2962
70,51,2896
71,51,2170
72,51,2284
73,51,2449
74,51,3186
75,51,2855
76,51,1881
77,51,1903
78,51,2528
79,51,2721
80,51,2235
81,51,2215
82,51,3102
83,51,2221
84,51,2770
59,52,1815
60,52,2314
61,52,3049
62,52,2211
63,52,1969
64,52,2375
65,52,1955
66,52,2592
67,52,3024
68,52,1854
69,52,2335
70,52,1939
71,52,3073
72,52,2455
73,52,2077
74,52,2058
75,52,2002
76,52,2263
77,52,1810
78,52,2413
79,52,3007
80,52,2533
81,52,2920
82,52,2238
83,52,2877
84,52,2487
85,52,1971
86,52,2300
59,53,2035
60,53,2252
61,53,3370
62,53,2794
63,53,2706
64,53,2286
65,53,2866
66,53,2352
67,53,1847
68,53,2171
69,53,2909
70,53,2599
71,53,3083
72,53,2118
73,53,2799
74,53,3048
75,53,2487
76,53,2995
77,53,3126
78,53,2852
79,53,3159
80,53,2275
81,53,2941
82,53,2501
83,53,2540
84,53,2994
85,53,3285
86,53,1910
87,53,3227
88,53,2270
89,53,1766
90,53,3608
91,53,3212
92,53,2241
93,53,2421
94,53,3605
95,53,2463
96,53,3334
97,53,3805
98,53,2691
99,53,2936
100,53,3070
57,54,3347
58,54,3307
59,54,2413
60,54,2563
61,54,3677
62,54,2186
63,54,2675
64,54,2153
65,54,2501
66,54,2195
67,54,2011
68,54,3262
69,54,2533
70,54,2224
71,54,2816
72,54,2346
73,54,3128
74,54,2681
75,54,1962
76,54,1880
77,54,4310
78,54,3279
79,54,2079
80,54,2251
81,54,3586
82,54,2920
83,54,3948
84,54,2065
85,54,2904
86,54,1894
87,54,2127
88,54,2362
89,54,2307
90,54,3048
91,54,3095
92,54,2578
93,54,2578
94,54,2499
95,54,2476
96,54,3175
97,54,2530
98,54,2453
99,54,2402
100,54,3335
101,54,2646
56,55,2291
57,55,1897
58,55,2993
59,55,2589
60,55,2121
61,55,2173
62,55,1682
63,55,3270
64,55,2325
65,55,2296
66,55,1978
67,55,3023
68,55,2258
69,55,3222
70,55,3404
71,55,1911
72,55,1639
73,55,3273
74,55,2446
75,55,1861
76,55,2712
77,55,2049
78,55,2282
79,55,2045
80,55,2935
81,55,2072
82,55,1703
83,55,2966
84,55,2155
85,55,2435
86,55,2513
87,55,2106
88,55,4371
89,55,1969
90,55,2655
91,55,2085
92,55,2595
93,55,1875
94,55,2493
95,55,3375
96,55,3562
97,55,2159
98,55,2772
99,55,1922
100,55,2417
101,55,2690
102,55,2540
54,56,1806
55,56,2421
56,56,2408
57,56,4148
58,56,2105
59,56,2412
60,56,2296
61,56,3433
62,56,2749
63,56,2878
64,56,1995
65,56,3563
66,56,2592
67,56,1913
68,56,2881
69,56,2177
70,56,3174
71,56,2281
72,56,2212
73,56,2331
74,56,2726
75,56,1714
76,56,2101
77,56,3064
78,56,2455
79,56,2758
80,56,2504
81,56,3079
82,56,1788
83,56,1804
84,56,4099
85,56,1651
86,56,2416
87,56,1974
88,56,3172
89,56,2316
90,56,2671
91,56,3015
92,56,2094
93,56,2786
94,56,2311
95,56,2460
96,56,4660
97,56,1757
98,56,2506
99,56,2483
100,56,3143
101,56,2859
102,56,1999
47,57,4035
48,57,2421
49,57,3418
50,57,2264
51,57,2291
52,57,2163
53,57,2274
54,57,3203
55,57,2874
56,57,3480
57,57,3132
58,57,3146
59,57,1926
60,57,2405
61,57,2092
62,57,3186
63,57,3252
64,57,2210
65,57,2662
66,57,2059
67,57,2326
68,57,2035
69,57,1848
70,57,2004
71,57,2610
72,57,2797
73,57,2915
74,57,1778
75,57,2033
76,57,2993
77,57,2041
78,57,1637
79,57,2474
80,57,2557
81,57,1676
82,57,1755
83,57,2397
84,57,2600
85,57,2229
86,57,3147
87,57,2209
88,57,2215
89,57,2368
90,57,2407
91,57,2434
92,57,2803
93,57,1942
94,57,2851
95,57,2364
96,57,2580
97,57,2397
98,57,2539
99,57,4113
100,57,2864
101,57,1997
102,57,2803
45,58,3036
46,58,1710
47,58,4149
48,58,1983
49,58,2367
50,58,3314
51,58,2152
52,58,3375
53,58,2658
54,58,2781
55,58,2616
56,58,1890
57,58,2859
58,58,1936
59,58,2158
60,58,2071
61,58,2473
62,58,2188
63,58,3344
64,58,3864
65,58,2756
66,58,2331
67,58,2429
68,58,2542
69,58,2039
70,58,2872
71,58,2175
72,58,2311
73,58,2964
74,58,1946
75,58,2076
76,58,3000
77,58,2647
78,58,1976
79,58,2495
80,58,2064
81,58,2457
82,58,2378
83,58,1974
84,58,3815
85,58,2490
86,58,2860
87,58,2352
88,58,1926
89,58,1965
90,58,2972
91,58,1996
92,58,3985
93,58,2542
94,58,2011
95,58,2289
96,58,2454
97,58,2086
98,58,3093
99,58,1734
100,58,2339
101,58,2141
102,58,3554
44,59,2769
45,59,2099
46,59,1894
47,59,1930
48,59,2671
49,59,2148
50,59,4238
51,59,3404
52,59,3338
53,59,3613
54,59,1672
55,59,2356
56,59,3130
57,59,2545
58,59,2627
59,59,2566
60,59,3695
61,59,1796
62,59,3691
63,59,3609
64,59,2991
65,59,2188
66,59,2197
67,59,3268
68,59,2139
69,59,2638
70,59,2924
71,59,2987
72,59,2573
73,59,2593
74,59,2014
75,59,2742
76,59,1745
77,59,3356
78,59,2481
79,59,2070
80,59,3193
81,59,2070
82,59,2901
83,59,1858
84,59,2710
85,59,1673
86,59,2356
87,59,2998
88,59,2942
89,59,3873
90,59,3755
91,59,2722
92,59,2609
93,59,2852
94,59,3325
95,59,2552
96,59,2516
97,59,2833
98,59,2450
99,59,1757
100,59,1978
101,59,2605
102,59,2249
43,60,1892
44,60,2755
45,60,3146
46,60,2573
47,60,2870
48,60,1805
49,60,2758
50,60,3139
51,60,4311
52,60,2488
53,60,3367
54,60,2172
55,60,2794
56,60,3290
57,60,2887
58,60,2309
59,60,2274
60,60,6307
61,60,1981
62,60,1920
63,60,2567
64,60,2658
65,60,2762
66,60,2062
67,60,2449
68,60,2064
69,60,2914
70,60,2189
71,60,2896
72,60,2552
73,60,2314
