X,Y,Value
149,139,1887
150,139,1868
151,139,1938
152,139,1901
153,139,2001
154,139,2005
155,139,2097
144,140,1885
145,140,1900
146,140,1875
147,140,2046
148,140,2029
149,140,2057
150,140,2110
151,140,2039
152,140,2027
153,140,2422
154,140,2357
155,140,2319
156,140,2001
157,140,1955
130,141,1895
131,141,1950
132,141,2043
133,141,1992
134,141,2099
135,141,2040
136,141,1999
137,141,2090
138,141,2090
139,141,2277
140,141,2025
141,141,1997
142,141,1999
143,141,1938
144,141,1977
145,141,1953
146,141,1896
147,141,1994
148,141,2169
149,141,2178
150,141,2259
151,141,2304
152,141,2224
153,141,2373
154,141,2544
155,141,2379
156,141,2138
157,141,2030
158,141,1938
159,141,2045
160,141,2056
128,142,1903
129,142,2007
130,142,2030
131,142,2061
132,142,2062
133,142,2132
134,142,2308
135,142,2181
136,142,2177
137,142,2268
138,142,2282
139,142,2301
140,142,2289
141,142,2073
142,142,2101
143,142,2021
144,142,1988
145,142,2027
146,142,1935
147,142,2102
148,142,2186
149,142,2367
150,142,2297
151,142,2228
152,142,2276
153,142,2387
154,142,2448
155,142,2330
156,142,2074
157,142,2005
158,142,2024
159,142,2053
160,142,2121
161,142,2143
127,143,1936
128,143,2051
129,143,2054
130,143,2081
131,143,2137
132,143,2167
133,143,2155
134,143,2334
135,143,2317
136,143,2053
137,143,2375
138,143,2408
139,143,2493
140,143,2346
141,143,2115
142,143,2193
143,143,2122
144,143,2084
145,143,2051
146,143,2007
147,143,2027
148,143,2304
149,143,2285
150,143,2587
151,143,2412
152,143,2205
153,143,2279
154,143,2218
155,143,2341
156,143,2118
157,143,2028
158,143,2139
159,143,2184
160,143,2165
161,143,2236
162,143,2072
163,143,2041
125,144,1916
126,144,1989
127,144,2030
128,144,2136
129,144,1994
130,144,2128
131,144,2085
132,144,2201
133,144,2390
134,144,2473
135,144,2264
136,144,2113
137,144,2308
138,144,2499
139,144,2452
140,144,2314
141,144,2228
142,144,2248
143,144,2099
144,144,2039
145,144,2062
146,144,2023
147,144,2113
148,144,2256
149,144,2123
150,144,2293
151,144,2093
152,144,2319
153,144,2202
154,144,2295
155,144,2242
156,144,2133
157,144,2245
158,144,2292
159,144,2346
160,144,2246
161,144,2324
162,144,2142
163,144,2178
164,144,2141
165,144,2033
124,145,1836
125,145,1940
126,145,2112
127,145,2117
128,145,2071
129,145,2174
130,145,2070
131,145,2101
132,145,2186
133,145,2199
134,145,2397
135,145,2341
136,145,2120
137,145,2331
138,145,2316
139,145,2555
140,145,2428
141,145,2277
142,145,2115
143,145,2079
144,145,2154
145,145,2054
146,145,2055
147,145,1967
148,145,2126
149,145,2281
150,145,2337
151,145,2269
152,145,2240
153,145,2240
154,145,2252
155,145,2183
156,145,2133
157,145,2334
158,145,2255
159,145,2478
160,145,2247
161,145,2425
162,145,2533
163,145,2258
164,145,2090
165,145,2187
166,145,2251
123,146,1871
124,146,1923
125,146,2073
126,146,2198
127,146,2120
128,146,2120
129,146,2092
130,146,2194
131,146,2180
132,146,2248
133,146,2471
134,146,2385
135,146,2205
136,146,2201
137,146,2262
138,146,2228
139,146,2422
140,146,2310
141,146,2289
142,146,2207
143,146,2237
144,146,2125
145,146,2081
146,146,2030
147,146,2020
148,146,2197
149,146,2116
150,146,2179
151,146,2159
152,146,2071
153,146,2053
154,146,2253
155,146,2199
156,146,2185
157,146,2262
158,146,2361
159,146,2348
160,146,2389
161,146,2435
162,146,2606
163,146,2434
164,146,2405
165,146,2307
166,146,2288
167,146,1977
123,147,1890
124,147,2050
125,147,2086
126,147,2206
127,147,2176
128,147,2377
129,147,2106
130,147,2265
131,147,2196
132,147,2314
133,147,2318
134,147,2390
135,147,2298
136,147,2247
137,147,2179
138,147,2165
139,147,2302
140,147,2255
141,147,2126
142,147,2216
143,147,2070
144,147,2045
145,147,2025
146,147,2043
147,147,2035
148,147,2005
149,147,2017
150,147,2162
151,147,2072
152,147,2105
153,147,2172
154,147,2145
155,147,2258
156,147,2239
157,147,2192
158,147,2434
159,147,2250
160,147,2459
161,147,2381
162,147,2577
163,147,2320
164,147,2222
165,147,2310
166,147,2258
167,147,2032
123,148,1961
124,148,2021
125,148,2146
126,148,2163
127,148,2118
128,148,2110
129,148,2162
130,148,2125
131,148,2196
132,148,2304
133,148,2367
134,148,2272
135,148,2346
136,148,2243
137,148,2272
138,148,2180
139,148,2199
140,148,2320
141,148,2103
142,148,2145
143,148,2179
144,148,2168
145,148,2053
146,148,2071
147,148,1952
148,148,2004
149,148,1933
150,148,1942
151,148,2081
152,148,2137
153,148,2174
154,148,2334
155,148,2172
156,148,2218
157,148,2299
158,148,2328
159,148,2482
160,148,2478
161,148,2337
162,148,2363
163,148,2303
164,148,2334
165,148,2244
166,148,2098
167,148,2020
124,149,1971
125,149,2055
126,149,2039
127,149,2109
128,149,2147
129,149,2056
130,149,2091
131,149,2028
132,149,2172
133,149,2214
134,149,2353
135,149,2358
136,149,2328
137,149,2202
138,149,2141
139,149,2101
140,149,2272
141,149,2116
142,149,2109
143,149,2141
144,149,2066
145,149,2095
146,149,1959
147,149,1907
148,149,1885
149,149,1872
150,149,1989
151,149,1980
152,149,2115
153,149,2158
154,149,2237
155,149,2387
156,149,2435
157,149,2388
158,149,2430
159,149,2437
160,149,2326
161,149,2318
162,149,2448
163,149,2357
164,149,2271
165,149,2187
166,149,2065
167,149,1996
126,150,2117
127,150,2124
128,150,2038
129,150,1951
130,150,2070
131,150,2184
132,150,2199
133,150,2230
134,150,2218
135,150,2203
136,150,2137
137,150,2157
138,150,2233
139,150,2129
140,150,2191
141,150,2079
142,150,2063
143,150,2117
144,150,2052
145,150,2038
146,150,2041
147,150,1926
148,150,1913
149,150,1929
150,150,1975
151,150,2020
152,150,2211
153,150,2179
154,150,2309
155,150,2382
156,150,2460
157,150,2396
158,150,2391
159,150,2397
160,150,2355
161,150,2209
162,150,2323
163,150,2245
164,150,2179
165,150,2338
166,150,2055
167,150,2002
172,150,1911
173,150,1954
174,150,2037
175,150,1931
128,151,1954
129,151,1868
130,151,2023
131,151,2113
132,151,2013
133,151,2167
134,151,2151
135,151,2280
136,151,2189
137,151,2171
138,151,2008
139,151,2147
140,151,2140
141,151,2162
142,151,2029
143,151,2182
144,151,1992
145,151,1999
146,151,1975
147,151,1907
148,151,1896
149,151,1819
150,151,1935
151,151,1961
152,151,2127
153,151,2144
154,151,2370
155,151,2448
156,151,2521
157,151,2554
158,151,2376
159,151,2350
160,151,2360
161,151,2241
162,151,2241
163,151,2182
164,151,2311
165,151,2135
166,151,2051
167,151,2033
171,151,1987
172,151,1971
173,151,2106
174,151,2056
175,151,2102
176,151,1996
129,152,1863
130,152,2038
131,152,2078
132,152,2138
133,152,2155
134,152,1994
135,152,2127
136,152,2002
137,152,2119
138,152,1985
139,152,2050
140,152,2095
141,152,2061
142,152,2056
143,152,2094
144,152,2023
145,152,1913
146,152,1903
147,152,1943
148,152,1935
149,152,1901
150,152,1859
151,152,1951
152,152,1961
153,152,2096
154,152,2229
155,152,2455
156,152,2353
157,152,2336
158,152,2214
159,152,2231
160,152,2128
161,152,2050
162,152,2025
163,152,2176
164,152,2163
165,152,2207
166,152,2162
167,152,2030
168,152,1985
169,152,1968
170,152,2036
171,152,2004
172,152,2098
173,152,2159
174,152,1995
175,152,2253
176,152,2013
177,152,1996
178,152,1958
129,153,1985
130,153,1979
131,153,2095
132,153,2083
133,153,2157
134,153,1986
135,153,1976
136,153,1977
137,153,1940
138,153,1932
139,153,1992
140,153,1932
141,153,2014
142,153,2074
143,153,2040
144,153,1967
145,153,1945
146,153,1940
147,153,1899
148,153,1919
149,153,1878
150,153,1914
151,153,1860
152,153,1941
153,153,2040
154,153,2181
155,153,2246
156,153,2144
157,153,2143
158,153,2265
159,153,2027
160,153,2120
161,153,2055
162,153,2088
163,153,2100
164,153,2096
165,153,2099
166,153,2121
167,153,1969
168,153,2100
169,153,2220
170,153,2161
171,153,2198
172,153,2240
173,153,2205
174,153,2204
175,153,2060
176,153,2181
177,153,1990
178,153,1935
179,153,1862
129,154,2168
130,154,2072
131,154,2177
132,154,2173
133,154,2057
134,154,2042
135,154,1944
136,154,1962
137,154,1881
138,154,1933
139,154,1979
140,154,1976
141,154,1921
142,154,1992
143,154,1924
144,154,1929
145,154,1993
146,154,1987
147,154,1912
148,154,1948
149,154,1830
150,154,1838
151,154,1870
152,154,1895
153,154,1937
154,154,2146
155,154,2135
156,154,2119
157,154,2037
158,154,2075
159,154,1983
160,154,1957
161,154,2006
162,154,2069
163,154,2029
164,154,2097
165,154,2094
166,154,2021
167,154,2098
168,154,2217
169,154,2144
170,154,2263
171,154,2322
172,154,2136
173,154,2291
174,154,2075
175,154,2241
176,154,2016
177,154,2019
178,154,2080
179,154,1917
180,154,1928
128,155,1986
129,155,2031
130,155,2081
131,155,2065
132,155,2069
133,155,2077
134,155,2157
135,155,2140
136,155,2011
137,155,1913
138,155,1912
139,155,1888
140,155,1936
141,155,1915
142,155,1969
143,155,1958
144,155,2023
145,155,2008
146,155,1935
147,155,1887
148,155,1889
149,155,1870
150,155,1876
151,155,1878
152,155,1940
153,155,1960
154,155,1861
155,155,1956
156,155,1990
157,155,1940
158,155,1932
159,155,1940
160,155,1961
161,155,2001
162,155,2066
163,155,2047
164,155,2004
165,155,2137
166,155,1961
167,155,2058
168,155,2181
169,155,2247
170,155,2307
171,155,2348
172,155,2259
173,155,2397
174,155,2369
175,155,2262
176,155,2226
177,155,2144
178,155,1995
179,155,1958
180,155,2020
181,155,1933
128,156,2083
129,156,2246
130,156,2188
131,156,2160
132,156,2132
133,156,2130
134,156,2098
135,156,2124
136,156,2140
137,156,2023
138,156,1916
139,156,2053
140,156,1965
141,156,1917
142,156,1906
143,156,1938
144,156,1982
145,156,1960
146,156,1945
155,156,1882
156,156,1872
157,156,1912
158,156,1954
159,156,1923
160,156,1915
161,156,1979
162,156,2038
163,156,2001
164,156,2080
165,156,2125
166,156,2044
167,156,2115
168,156,2132
169,156,2257
170,156,2434
171,156,2369
172,156,2290
173,156,2370
174,156,2410
175,156,2490
176,156,2216
177,156,2222
178,156,2023
179,156,1955
180,156,2089
181,156,2021
182,156,2030
127,157,2005
128,157,2227
129,157,2160
130,157,2044
131,157,2190
132,157,2123
133,157,2211
134,157,2264
135,157,2140
136,157,2197
137,157,2179
138,157,1969
139,157,2062
140,157,1878
141,157,1986
142,157,2043
143,157,2021
144,157,2024
145,157,2032
156,157,1849
157,157,1843
158,157,1856
159,157,1853
160,157,1934
161,157,1973
162,157,2102
163,157,2085
164,157,2161
165,157,2134
166,157,2018
167,157,1981
168,157,2204
169,157,2408
170,157,2466
171,157,2262
172,157,2222
173,157,2514
174,157,2443
175,157,2441
176,157,2255
177,157,2231
178,157,2152
179,157,2027
180,157,2004
181,157,2049
182,157,1991
126,158,2046
127,158,2001
128,158,2305
129,158,2170
130,158,2205
131,158,2171
132,158,2172
133,158,2153
134,158,2098
135,158,2131
136,158,2132
137,158,2370
138,158,2222
139,158,2075
140,158,1941
141,158,1957
142,158,1961
143,158,2000
144,158,2018
145,158,2021
157,158,1833
158,158,1827
159,158,1922
160,158,1937
161,158,2013
162,158,1988
163,158,2120
164,158,2009
165,158,2065
166,158,2017
167,158,2033
168,158,2253
169,158,2396
170,158,2376
171,158,2225
172,158,2382
173,158,2429
174,158,2469
175,158,2473
176,158,2249
177,158,2059
178,158,2051
179,158,2118
180,158,2145
181,158,2090
182,158,2077
124,159,1905
125,159,1915
126,159,1906
127,159,2089
128,159,2149
129,159,2249
130,159,2128
131,159,2208
132,159,2147
133,159,2099
134,159,2141
135,159,2207
136,159,2148
137,159,2248
138,159,2350
139,159,2336
140,159,2262
141,159,1989
142,159,2002
143,159,1920
144,159,2043
157,159,1886
158,159,1853
159,159,1949
160,159,1924
161,159,1993
162,159,1981
163,159,2069
164,159,2039
165,159,2117
166,159,2025
167,159,2228
168,159,2182
169,159,2313
170,159,2369
171,159,2272
172,159,2400
173,159,2314
174,159,2508
175,159,2500
176,159,2215
177,159,2048
178,159,2048
179,159,2114
180,159,2251
181,159,2162
182,159,2052
122,160,1810
123,160,1872
124,160,1892
125,160,1915
126,160,1993
127,160,2131
128,160,2107
129,160,2238
130,160,2085
131,160,2048
132,160,2172
133,160,2118
134,160,2017
135,160,2110
136,160,2178
137,160,2288
138,160,2398
139,160,2376
140,160,2194
141,160,2055
142,160,1979
143,160,1946
158,160,1866
159,160,1903
160,160,1981
161,160,1949
162,160,2045
163,160,2030
164,160,2019
165,160,2041
166,160,2084
167,160,2302
168,160,2206
169,160,2265
170,160,2265
171,160,2385
172,160,2306
173,160,2491
174,160,2365
175,160,2366
176,160,2049
177,160,2149
178,160,2245
179,160,2181
180,160,2377
181,160,2108
182,160,2097
119,161,1847
120,161,1782
121,161,1854
122,161,1809
123,161,1859
124,161,1815
125,161,1917
126,161,1951
127,161,2089
128,161,2009
129,161,2096
130,161,2065
131,161,2158
132,161,2097
133,161,1962
134,161,2074
135,161,2096
136,161,2113
137,161,2347
138,161,2423
139,161,2384
140,161,2111
141,161,1984
142,161,1983
159,161,1870
160,161,1923
161,161,2027
162,161,2062
163,161,2099
164,161,2151
165,161,2166
166,161,2154
167,161,2145
168,161,2197
169,161,2336
170,161,2333
171,161,2261
172,161,2341
173,161,2325
174,161,2399
175,161,2386
176,161,2155
177,161,2226
178,161,2287
179,161,2465
180,161,2348
181,161,2319
182,161,2136
118,162,1890
119,162,1836
120,162,1842
121,162,1871
122,162,1835
123,162,1871
124,162,1920
125,162,1917
126,162,1944
127,162,1905
128,162,1877
129,162,2008
130,162,1876
131,162,1959
132,162,1986
133,162,1966
134,162,2056
135,162,2139
136,162,2161
137,162,2323
138,162,2345
139,162,2424
140,162,2111
141,162,1990
159,162,1956
160,162,1909
161,162,2073
162,162,2097
163,162,2124
164,162,2116
165,162,2043
166,162,2228
167,162,2306
168,162,2336
169,162,2182
170,162,2204
171,162,2072
172,162,2405
173,162,2328
174,162,2335
175,162,2344
176,162,2352
177,162,2123
178,162,2225
179,162,2193
180,162,2324
181,162,2329
182,162,2180
117,163,2044
118,163,1935
119,163,1911
120,163,1836
121,163,1868
122,163,1849
123,163,1836
124,163,1892
125,163,1887
126,163,1895
127,163,1888
128,163,1945
129,163,1875
130,163,1884
131,163,1910
132,163,1883
133,163,1881
134,163,1911
138,163,2306
139,163,2302
140,163,2037
160,163,1860
161,163,1908
162,163,2036
163,163,2025
164,163,2044
165,163,2064
166,163,2262
167,163,2209
168,163,2162
169,163,2055
170,163,2230
171,163,2197
172,163,2342
173,163,2414
174,163,2405
175,163,2250
176,163,2281
177,163,2213
178,163,2238
179,163,2327
180,163,2318
181,163,2214
182,163,2209
183,163,2157
117,164,2049
118,164,2037
119,164,2085
120,164,1867
121,164,1846
122,164,1849
123,164,1828
124,164,1926
125,164,1867
126,164,1890
127,164,1847
128,164,1878
129,164,1864
130,164,1884
131,164,1856
132,164,1852
133,164,1823
134,164,1826
162,164,1891
163,164,1897
164,164,1919
165,164,1977
166,164,2036
167,164,2027
168,164,1953
169,164,1957
170,164,2116
171,164,2208
172,164,2375
173,164,2229
174,164,2265
175,164,2280
176,164,2325
177,164,2264
178,164,2132
179,164,2287
180,164,2207
181,164,2267
182,164,2349
183,164,2376
117,165,2067
118,165,2103
119,165,2001
120,165,1966
121,165,1858
122,165,1868
123,165,1831
124,165,1880
125,165,1833
126,165,1858
127,165,1913
128,165,1925
129,165,1949
130,165,1865
131,165,1818
132,165,1864
133,165,1846
134,165,1864
168,165,1895
169,165,2047
170,165,2111
171,165,2240
172,165,2351
173,165,2343
174,165,2308
175,165,2238
176,165,2218
177,165,2128
178,165,2196
179,165,2131
180,165,2310
181,165,2272
182,165,2463
183,165,2334
117,166,1994
118,166,2010
119,166,2041
120,166,2073
121,166,1862
122,166,1884
123,166,1861
124,166,1880
125,166,1834
126,166,1907
127,166,1853
128,166,1897
129,166,1860
130,166,1885
131,166,1875
132,166,1860
133,166,1902
