X,Y,Value
83,85,10669
84,85,9648
85,85,7740
86,85,8491
87,85,9267
88,85,8746
78,86,11058
79,86,7155
80,86,14628
81,86,12953
82,86,12635
83,86,14201
84,86,14207
85,86,9488
86,86,9113
87,86,9561
88,86,9332
89,86,12194
90,86,13506
75,87,14823
76,87,13377
77,87,16079
78,87,10683
79,87,10276
80,87,16681
81,87,14109
82,87,12308
83,87,15225
84,87,13183
85,87,7837
86,87,10730
87,87,11599
88,87,10748
89,87,12955
90,87,22932
91,87,21867
92,87,18478
93,87,16283
71,88,15619
72,88,23072
73,88,23781
74,88,29361
75,88,26544
76,88,19974
77,88,20036
78,88,17367
79,88,13254
80,88,15650
81,88,17445
82,88,14695
83,88,13648
84,88,15160
85,88,10809
86,88,12056
87,88,10406
88,88,13309
89,88,26551
90,88,34656
91,88,33262
92,88,28119
93,88,18077
94,88,17638
95,88,16134
96,88,21093
97,88,17644
98,88,26024
99,88,19086
100,88,14262
70,89,12893
71,89,27442
72,89,39787
73,89,39875
74,89,38331
75,89,37570
76,89,35020
77,89,28460
78,89,23361
79,89,19616
80,89,16217
81,89,18738
82,89,20863
83,89,18983
84,89,15409
85,89,12805
86,89,12935
87,89,8450
88,89,15278
89,89,20684
90,89,39226
91,89,31137
92,89,30754
93,89,22307
94,89,20433
95,89,29674
96,89,28846
97,89,31596
98,89,39001
99,89,37344
100,89,30345
101,89,13517
107,89,3482
108,89,4203
109,89,6729
110,89,9418
111,89,9748
112,89,11082
113,89,9185
70,90,21921
71,90,37521
72,90,45281
73,90,44466
74,90,42045
75,90,42521
76,90,42974
77,90,41056
78,90,30106
79,90,22522
80,90,17348
81,90,15914
82,90,15946
83,90,17066
84,90,13799
85,90,11332
86,90,11994
87,90,9417
88,90,11684
89,90,25162
90,90,32545
91,90,31042
92,90,30472
93,90,27698
94,90,23959
95,90,32043
96,90,42154
97,90,41350
98,90,45745
99,90,44223
100,90,34675
101,90,25468
102,90,14422
103,90,9280
104,90,5999
106,90,3865
107,90,5335
108,90,5923
