X,Y,Value
87,41,1947
86,42,1990
87,42,2110
88,42,2049
89,42,1894
85,43,1933
86,43,2129
87,43,2311
88,43,1981
89,43,1906
90,43,1860
91,43,1877
85,44,1922
86,44,1993
87,44,1950
88,44,1976
89,44,1918
90,44,1921
91,44,2047
92,44,1960
93,44,1933
84,45,1865
85,45,2026
86,45,1898
87,45,1910
88,45,2019
89,45,1892
90,45,2029
91,45,2141
92,45,1938
93,45,2033
94,45,1893
95,45,1865
83,46,1912
84,46,1949
85,46,2113
86,46,2102
87,46,1949
88,46,2018
89,46,1930
90,46,1965
91,46,2017
92,46,1953
93,46,2031
94,46,2066
95,46,1992
96,46,1929
83,47,1865
84,47,1965
85,47,2038
86,47,1978
87,47,2022
88,47,1981
89,47,1989
90,47,1957
91,47,1997
92,47,1902
93,47,1953
94,47,2023
95,47,2024
96,47,1914
97,47,1919
82,48,1786
83,48,1884
84,48,1902
85,48,2018
86,48,1938
87,48,1967
88,48,1927
89,48,1914
90,48,1886
91,48,1883
92,48,1987
93,48,1957
94,48,2007
95,48,2040
96,48,2056
97,48,2063
98,48,1998
108,48,1884
109,48,1913
110,48,1953
111,48,2005
112,48,1994
113,48,1929
82,49,1881
83,49,1945
84,49,1840
85,49,1940
86,49,1897
87,49,1865
88,49,1881
89,49,1887
90,49,1884
91,49,1901
92,49,1921
93,49,1913
94,49,1990
95,49,2022
96,49,2104
97,49,2036
98,49,2191
108,49,1929
109,49,1947
110,49,1870
111,49,1989
112,49,2005
113,49,1942
114,49,1910
115,49,1853
81,50,1810
82,50,1851
83,50,1957
84,50,1886
85,50,1948
86,50,1831
87,50,1884
88,50,1929
89,50,1869
90,50,1911
91,50,1860
92,50,2018
93,50,1909
94,50,1913
95,50,1991
96,50,2000
97,50,2035
98,50,2061
99,50,2014
107,50,1839
108,50,1915
109,50,1982
110,50,1930
111,50,1990
112,50,1992
113,50,1972
114,50,1909
115,50,1919
116,50,1912
80,51,1866
81,51,1866
82,51,1902
83,51,1933
84,51,1953
85,51,1876
86,51,1970
87,51,1902
88,51,1962
89,51,1851
90,51,1892
91,51,1912
92,51,1944
93,51,1863
94,51,1930
95,51,2039
96,51,2015
97,51,1940
98,51,2040
99,51,1909
100,51,1880
107,51,1902
108,51,1992
109,51,2024
110,51,1946
111,51,2036
112,51,1926
113,51,1940
114,51,1896
115,51,1955
116,51,1929
117,51,1884
118,51,1919
80,52,1970
81,52,1871
82,52,1851
83,52,1834
84,52,1951
85,52,1945
86,52,1939
87,52,1915
88,52,1916
