X,Y,Value
49,88,1904
50,88,1894
51,88,1850
52,88,1881
53,88,1809
54,88,1811
55,88,1855
84,88,1913
85,88,1889
48,89,1846
49,89,1981
50,89,1901
51,89,1909
52,89,1872
53,89,1910
54,89,1881
55,89,1882
56,89,1852
57,89,1838
58,89,1873
59,89,1831
83,89,1893
84,89,1833
85,89,1861
86,89,1933
87,89,1859
47,90,1944
48,90,1885
49,90,1826
50,90,1879
51,90,1943
52,90,1849
53,90,1958
54,90,1879
55,90,1861
56,90,1821
57,90,1863
58,90,1871
59,90,1895
60,90,1877
83,90,1873
84,90,1881
85,90,1904
86,90,1945
87,90,1943
88,90,1921
89,90,1947
47,91,1830
48,91,1837
49,91,1828
50,91,1881
51,91,1910
52,91,1882
53,91,1893
54,91,1898
55,91,1865
56,91,1880
57,91,1836
58,91,1883
59,91,1859
60,91,1834
61,91,1966
83,91,1843
84,91,1867
85,91,1918
86,91,1988
87,91,1911
88,91,1876
89,91,1887
90,91,1897
46,92,1838
47,92,1802
48,92,1853
49,92,1879
50,92,1875
51,92,1897
52,92,1871
53,92,1859
54,92,1875
55,92,1987
56,92,1895
57,92,1860
58,92,1911
59,92,1928
60,92,1878
61,92,1896
62,92,1872
63,92,1935
82,92,1856
83,92,1900
84,92,1909
85,92,1933
86,92,1948
87,92,1910
88,92,1899
89,92,1906
90,92,1847
91,92,1897
46,93,1867
47,93,1838
48,93,1892
49,93,1853
50,93,1888
51,93,1850
52,93,1825
53,93,1864
54,93,1897
55,93,1911
56,93,1873
57,93,1843
58,93,1875
59,93,1883
60,93,1839
61,93,1916
62,93,1877
63,93,1983
82,93,1839
83,93,1918
84,93,1908
85,93,1948
86,93,1923
87,93,1903
88,93,1890
89,93,1850
90,93,1861
91,93,1910
92,93,1876
46,94,1868
47,94,1847
48,94,1871
49,94,1916
50,94,1880
51,94,1844
52,94,1832
53,94,1920
54,94,1849
55,94,1880
56,94,1810
57,94,1852
58,94,1883
59,94,1870
60,94,1938
61,94,1938
62,94,1914
63,94,1902
64,94,1861
65,94,1909
81,94,1830
82,94,1891
83,94,1886
84,94,1826
85,94,1941
86,94,1896
87,94,1888
88,94,1887
89,94,1923
90,94,1913
91,94,1867
92,94,1914
93,94,1861
46,95,1846
47,95,1899
48,95,1879
49,95,1894
50,95,1919
51,95,1842
52,95,1886
53,95,1863
54,95,1866
55,95,1859
56,95,1846
57,95,1836
58,95,1861
59,95,1903
60,95,1883
61,95,1983
62,95,1858
63,95,1962
64,95,1854
65,95,1914
66,95,1924
81,95,1850
82,95,1908
83,95,1849
84,95,1825
85,95,1929
86,95,1886
87,95,1930
88,95,1863
89,95,1881
90,95,1896
91,95,2011
92,95,1959
93,95,1842
46,96,1868
47,96,1888
48,96,1897
49,96,1917
50,96,1864
51,96,1813
52,96,1839
53,96,1908
54,96,1877
55,96,1802
56,96,1868
57,96,1872
58,96,1862
59,96,1876
60,96,1915
61,96,1908
62,96,1876
63,96,1853
64,96,1841
65,96,1869
66,96,1926
67,96,1879
81,96,1854
82,96,1825
83,96,1850
84,96,1842
85,96,1894
86,96,1936
87,96,1964
88,96,1983
89,96,1882
90,96,1893
91,96,1851
92,96,1924
93,96,1884
46,97,1834
47,97,1834
48,97,1873
49,97,1946
50,97,1882
51,97,1845
52,97,1885
53,97,1828
54,97,1893
55,97,1871
56,97,1823
57,97,1815
58,97,1858
59,97,1928
60,97,1898
61,97,1906
62,97,1876
63,97,1874
64,97,1928
65,97,1889
66,97,1909
67,97,1925
68,97,1923
80,97,1835
81,97,1862
82,97,1881
83,97,1917
84,97,1871
85,97,1864
86,97,1921
87,97,1950
88,97,1921
89,97,1912
90,97,1888
91,97,1834
92,97,1879
93,97,1900
94,97,1934
46,98,1820
47,98,1846
48,98,1903
49,98,1925
50,98,1866
51,98,1851
52,98,1883
53,98,1837
54,98,1851
55,98,1878
56,98,1861
57,98,1850
58,98,1834
59,98,1832
60,98,1830
61,98,1894
62,98,1882
63,98,1916
64,98,1923
65,98,1906
66,98,1935
67,98,1918
68,98,1854
69,98,1867
80,98,1859
81,98,1880
82,98,1821
83,98,1841
84,98,1927
85,98,1829
86,98,1887
87,98,1871
88,98,1885
89,98,1918
90,98,1861
91,98,1918
92,98,1877
93,98,1941
94,98,1858
46,99,1883
47,99,1834
48,99,1911
49,99,1849
50,99,1928
51,99,1875
52,99,1857
53,99,1866
54,99,1872
55,99,1813
56,99,1808
57,99,1882
58,99,1841
59,99,1903
60,99,1856
61,99,1866
62,99,1818
63,99,1869
64,99,1933
65,99,1812
66,99,1912
67,99,1913
68,99,1938
69,99,1919
70,99,1879
80,99,1887
81,99,1848
82,99,1962
83,99,1900
84,99,1855
85,99,1884
86,99,1947
87,99,1859
88,99,1881
89,99,1864
90,99,1911
91,99,1939
92,99,1898
93,99,1945
94,99,1839
46,100,1909
47,100,1831
48,100,1857
49,100,1887
50,100,1883
51,100,1864
52,100,1849
53,100,1906
54,100,1860
55,100,1846
56,100,1854
57,100,1843
58,100,1846
59,100,1960
60,100,1867
61,100,1899
62,100,1883
63,100,1910
64,100,1930
65,100,1847
66,100,1911
67,100,1899
68,100,1889
69,100,1942
70,100,1889
71,100,1915
79,100,1826
80,100,1911
