X,Y,Value
128,96,3261
129,96,4445
130,96,4771
131,96,3131
132,96,2604
127,97,2942
128,97,4905
129,97,6166
130,97,5494
131,97,5550
132,97,3803
125,98,2420
126,98,2514
127,98,3714
128,98,5398
129,98,8838
130,98,9724
131,98,6165
132,98,4686
133,98,4479
124,99,2598
125,99,3534
126,99,4431
127,99,5371
128,99,8103
129,99,9316
130,99,10739
131,99,10562
132,99,4560
133,99,3758
124,100,4467
125,100,5996
126,100,6592
127,100,7081
128,100,9058
129,100,8138
130,100,8570
131,100,6265
132,100,4998
133,100,4310
134,100,2498
124,101,3737
125,101,4006
126,101,6938
127,101,7894
128,101,8315
129,101,8128
130,101,9694
131,101,8003
132,101,6999
133,101,4087
134,101,4416
135,101,4372
124,102,2363
125,102,5299
126,102,5683
127,102,6599
128,102,8005
129,102,7044
130,102,8843
131,102,9053
132,102,6782
133,102,4432
134,102,4273
135,102,2996
136,102,2052
124,103,2895
125,103,3721
126,103,5882
127,103,9152
128,103,5302
129,103,4393
130,103,9299
131,103,8767
132,103,5132
133,103,5489
134,103,4839
135,103,3587
136,103,2341
137,103,2040
125,104,2394
126,104,5903
127,104,6787
128,104,6420
129,104,5573
130,104,6846
131,104,9416
132,104,6177
133,104,4025
134,104,7556
135,104,5900
136,104,4312
137,104,2753
138,104,1950
125,105,2585
126,105,6245
127,105,6784
128,105,8685
129,105,8041
130,105,3724
131,105,4673
132,105,4950
133,105,5859
134,105,6085
135,105,6673
136,105,3279
137,105,4417
138,105,3265
139,105,2512
124,106,3076
125,106,3872
126,106,4309
127,106,5157
128,106,9548
129,106,5870
130,106,3980
131,106,4388
132,106,3863
133,106,7251
134,106,10248
135,106,7553
136,106,4243
137,106,5098
138,106,3605
139,106,2377
140,106,3999
122,107,3177
123,107,4568
124,107,3056
125,107,5675
126,107,5624
127,107,6988
128,107,5589
129,107,4896
130,107,3086
131,107,2857
132,107,5632
133,107,5521
134,107,8934
135,107,7062
136,107,7441
137,107,7316
138,107,6247
139,107,4197
140,107,3489
141,107,2790
142,107,2134
143,107,3007
144,107,1829
121,108,5885
122,108,4914
123,108,7615
124,108,4618
125,108,6805
126,108,7598
127,108,6799
128,108,3967
129,108,3375
130,108,4259
131,108,4227
132,108,5516
133,108,5975
134,108,9453
135,108,6529
136,108,6810
137,108,7847
138,108,5300
139,108,4371
140,108,2578
141,108,1881
142,108,3700
143,108,3041
144,108,3370
145,108,2314
146,108,2657
147,108,2676
118,109,4845
119,109,3862
120,109,5355
121,109,5436
122,109,7622
123,109,6124
124,109,6449
125,109,8446
126,109,8898
127,109,9101
128,109,6001
129,109,4791
130,109,2383
131,109,4808
132,109,6098
133,109,7337
134,109,7669
135,109,6535
136,109,4653
137,109,5851
138,109,3794
139,109,3855
140,109,3309
141,109,3356
142,109,1843
143,109,2597
144,109,2498
145,109,1884
146,109,2791
147,109,3061
148,109,2348
149,109,2330
150,109,3129
114,110,3393
115,110,4468
116,110,3472
117,110,5799
118,110,4836
119,110,6841
120,110,6197
121,110,8705
122,110,8541
123,110,6910
124,110,7188
125,110,9617
126,110,7877
127,110,10304
128,110,5318
129,110,5630
130,110,2876
131,110,4708
132,110,7438
133,110,4597
134,110,5095
135,110,6533
136,110,4063
137,110,4552
138,110,5427
139,110,3367
140,110,3234
141,110,2401
142,110,2353
143,110,3447
144,110,2629
145,110,3397
146,110,3130
147,110,4362
148,110,4320
149,110,4679
150,110,5841
151,110,5391
152,110,3297
111,111,3098
112,111,2706
113,111,4896
114,111,5667
115,111,5597
116,111,5678
117,111,6853
118,111,6387
119,111,7004
120,111,8765
121,111,8062
122,111,6114
123,111,7596
124,111,8188
125,111,9585
126,111,8586
127,111,9557
128,111,10440
129,111,7324
130,111,6240
131,111,8085
132,111,4535
133,111,4757
134,111,5033
135,111,4515
136,111,4582
137,111,3900
138,111,3964
139,111,2485
140,111,2878
141,111,2713
142,111,3119
143,111,2691
144,111,2838
145,111,4030
146,111,5757
147,111,5394
148,111,7157
149,111,5134
150,111,7590
151,111,6030
152,111,5194
153,111,4103
154,111,3294
155,111,2258
156,111,3649
157,111,3748
158,111,2458
110,112,4459
111,112,3900
112,112,3086
113,112,3297
114,112,4169
115,112,7835
116,112,6466
117,112,6518
118,112,9100
119,112,5368
120,112,6420
121,112,8034
122,112,9049
123,112,10499
124,112,9519
125,112,10110
126,112,12722
127,112,13228
128,112,8508
129,112,10264
130,112,9587
131,112,7444
132,112,6045
133,112,5633
134,112,4972
135,112,3125
136,112,5138
137,112,4157
138,112,3270
139,112,2916
140,112,4518
141,112,2897
142,112,3844
143,112,3582
144,112,4378
145,112,4103
146,112,3979
147,112,6752
148,112,6747
149,112,9138
150,112,12357
151,112,10387
152,112,5807
153,112,3982
154,112,4564
155,112,4205
156,112,4927
157,112,4661
158,112,6518
159,112,5497
109,113,4750
110,113,2479
111,113,4208
112,113,5851
113,113,7841
114,113,6911
115,113,6701
116,113,8893
117,113,8320
118,113,8669
119,113,7552
120,113,7599
121,113,10377
122,113,11439
123,113,8813
124,113,7381
125,113,8930
126,113,7613
127,113,10314
128,113,12603
129,113,9401
130,113,11356
131,113,7551
132,113,4672
133,113,4969
134,113,4734
135,113,2705
136,113,4447
137,113,2924
138,113,2870
139,113,3032
140,113,3003
141,113,3522
142,113,3526
143,113,4201
144,113,4272
145,113,4595
146,113,9019
147,113,5247
148,113,12175
149,113,8979
150,113,11558
151,113,8492
152,113,7979
153,113,6804
154,113,6664
155,113,6738
156,113,7481
157,113,7786
158,113,3791
159,113,5264
160,113,3171
109,114,3523
110,114,3556
111,114,4484
112,114,9654
113,114,9312
114,114,7917
115,114,11389
116,114,9688
117,114,11895
118,114,8696
119,114,10511
120,114,7184
121,114,10005
122,114,8982
123,114,8355
124,114,6538
125,114,7325
126,114,8262
127,114,9083
128,114,10687
129,114,10484
130,114,10340
131,114,9552
132,114,5899
133,114,5294
134,114,5386
135,114,3407
136,114,3228
137,114,3463
138,114,3237
139,114,3095
140,114,3109
141,114,5222
142,114,3938
143,114,6043
144,114,6633
145,114,7961
146,114,10021
147,114,10646
148,114,13640
149,114,7472
150,114,11252
151,114,8823
152,114,10495
153,114,10211
154,114,11169
155,114,7672
156,114,8451
157,114,10155
158,114,7689
159,114,5200
160,114,4598
161,114,3959
162,114,1940
109,115,2502
110,115,3732
111,115,7314
112,115,7054
113,115,8548
114,115,12189
115,115,12464
116,115,8301
117,115,7639
118,115,13290
119,115,13571
120,115,8068
121,115,9628
122,115,7407
123,115,5112
124,115,5878
125,115,11161
126,115,10434
127,115,8705
128,115,9634
129,115,11632
130,115,8295
131,115,5859
132,115,7971
133,115,4577
134,115,3882
135,115,2925
136,115,3103
137,115,3096
138,115,2381
139,115,2701
140,115,2750
141,115,2935
142,115,6019
143,115,7075
144,115,7361
145,115,10878
146,115,9880
147,115,8090
148,115,13831
149,115,9055
150,115,12307
151,115,13207
152,115,11489
153,115,11547
154,115,9983
155,115,9181
156,115,12809
157,115,9526
158,115,12020
159,115,8602
160,115,5777
161,115,4893
162,115,4015
163,115,2256
109,116,2479
110,116,4895
111,116,5793
112,116,6058
113,116,9582
114,116,6600
115,116,10688
116,116,10377
117,116,10143
118,116,8531
119,116,6320
120,116,8108
121,116,7193
122,116,4714
123,116,4844
124,116,4794
125,116,7672
126,116,9400
127,116,8805
128,116,10795
129,116,10503
130,116,10709
131,116,8119
132,116,7472
133,116,6241
134,116,4192
135,116,3198
136,116,3067
137,116,2773
138,116,4654
139,116,2403
140,116,4121
141,116,3299
142,116,4369
143,116,8666
144,116,11170
145,116,10694
146,116,13609
147,116,9186
148,116,11454
149,116,13483
150,116,14263
151,116,12139
152,116,10609
153,116,11221
154,116,11850
155,116,11212
156,116,10454
157,116,11286
158,116,10577
159,116,10232
160,116,7430
161,116,7316
162,116,4188
163,116,3598
108,117,2845
109,117,2323
110,117,3880
111,117,5752
112,117,3840
113,117,6813
114,117,9053
115,117,8993
116,117,10053
117,117,10443
118,117,6736
119,117,7763
120,117,8012
121,117,5231
122,117,3175
123,117,3004
124,117,4007
125,117,8841
126,117,7523
127,117,10572
128,117,6901
129,117,10949
130,117,7625
131,117,8270
132,117,8202
133,117,7012
134,117,5990
135,117,2526
136,117,2411
137,117,3012
138,117,2995
139,117,2013
140,117,4385
141,117,3728
142,117,5291
143,117,7886
144,117,9529
145,117,11762
146,117,12110
147,117,10573
148,117,10685
149,117,10212
150,117,9798
151,117,9711
152,117,12375
153,117,9910
154,117,10302
155,117,11117
156,117,13068
157,117,12855
158,117,8811
159,117,9737
160,117,9198
161,117,4975
162,117,4551
163,117,2733
107,118,3364
108,118,3488
109,118,4997
110,118,5079
111,118,4885
112,118,3476
113,118,6511
114,118,4322
115,118,4042
116,118,6102
117,118,8258
118,118,6491
119,118,6522
120,118,5805
121,118,2999
122,118,3661
123,118,3638
124,118,2759
125,118,6388
126,118,6225
127,118,8679
128,118,7702
129,118,9817
130,118,7970
131,118,6959
132,118,7217
133,118,5271
134,118,3977
135,118,2432
136,118,2810
137,118,4186
138,118,2524
139,118,2554
140,118,5387
141,118,3053
142,118,8046
143,118,9777
144,118,11071
145,118,10590
146,118,9758
147,118,8848
148,118,10824
149,118,11612
150,118,8729
151,118,11055
152,118,8739
153,118,12297
154,118,7687
155,118,14283
156,118,9344
157,118,11915
158,118,9865
159,118,10577
160,118,6295
161,118,7008
162,118,2759
106,119,2715
107,119,3131
108,119,3486
109,119,4969
110,119,4971
111,119,4138
112,119,5027
113,119,3623
114,119,3299
115,119,3674
116,119,3783
117,119,4566
118,119,5674
119,119,3494
120,119,2581
121,119,3210
122,119,3448
123,119,4989
124,119,3546
125,119,4619
126,119,5702
127,119,7285
128,119,6551
129,119,6919
130,119,8249
131,119,9186
132,119,6565
133,119,4455
134,119,3286
135,119,3456
136,119,2479
137,119,2370
138,119,2852
139,119,2652
140,119,3207
141,119,4469
142,119,5437
143,119,9448
144,119,8199
145,119,8621
146,119,10878
147,119,8867
148,119,9059
149,119,9769
150,119,8434
151,119,9155
152,119,6536
153,119,8211
154,119,8587
155,119,9409
156,119,10795
157,119,10159
158,119,10657
159,119,12205
160,119,8095
161,119,3445
105,120,2848
106,120,2831
107,120,4137
108,120,4461
109,120,5727
110,120,5192
111,120,5523
112,120,5054
113,120,4013
114,120,1939
115,120,3249
116,120,3151
117,120,3011
118,120,2986
119,120,2197
120,120,2410
121,120,2475
122,120,2528
123,120,3019
124,120,3735
125,120,2141
126,120,2663
127,120,4170
128,120,6283
129,120,5841
130,120,6731
131,120,4887
132,120,2791
133,120,5827
134,120,2432
135,120,2601
136,120,3065
137,120,2901
138,120,2123
139,120,2583
140,120,2461
141,120,4565
142,120,4942
143,120,6850
144,120,9202
145,120,6208
146,120,7000
147,120,5943
148,120,8668
149,120,6944
150,120,6446
151,120,7684
152,120,6289
153,120,5831
154,120,6093
155,120,6993
156,120,10507
157,120,8879
158,120,10878
159,120,9191
160,120,6952
161,120,3403
162,120,3612
106,121,3749
107,121,4218
108,121,3916
109,121,4142
110,121,3758
111,121,4186
112,121,3769
113,121,2196
114,121,1937
115,121,2840
116,121,2821
117,121,3777
118,121,2287
119,121,1848
120,121,2010
121,121,1912
122,121,2687
123,121,2061
124,121,2511
125,121,2757
126,121,3071
127,121,5111
128,121,4751
129,121,6074
130,121,8241
131,121,4950
132,121,3498
133,121,2373
134,121,2948
135,121,2946
136,121,2514
137,121,2105
138,121,3279
139,121,2124
140,121,2806
141,121,3037
142,121,4107
143,121,3435
144,121,5031
145,121,2747
146,121,6334
147,121,4008
148,121,4379
149,121,4413
150,121,3766
151,121,4625
152,121,3204
153,121,5390
154,121,5500
155,121,6321
156,121,8861
157,121,8414
158,121,10501
159,121,8166
160,121,5883
161,121,3504
162,121,3807
106,122,2070
107,122,3665
108,122,5957
109,122,2907
110,122,2934
111,122,3239
112,122,6398
113,122,3890
114,122,2935
115,122,2721
116,122,2057
117,122,2611
118,122,1652
119,122,1904
120,122,1979
121,122,1665
122,122,2798
123,122,3354
124,122,3046
125,122,2008
126,122,2370
127,122,2552
128,122,4083
129,122,3999
130,122,6001
131,122,3971
132,122,4867
133,122,2378
134,122,2167
135,122,2773
136,122,2000
137,122,2138
138,122,2625
139,122,2688
140,122,2873
141,122,2282
142,122,4557
143,122,3745
144,122,2623
145,122,3423
146,122,2272
147,122,2384
148,122,3532
149,122,4953
150,122,3459
151,122,3707
152,122,2406
153,122,2710
154,122,6120
155,122,6089
156,122,8957
157,122,8943
158,122,7167
159,122,8059
160,122,6958
161,122,5325
162,122,3813
163,122,2629
106,123,2257
107,123,2880
108,123,3439
109,123,3564
110,123,3094
111,123,2299
112,123,4033
113,123,2350
114,123,3902
115,123,3131
116,123,2056
117,123,2257
118,123,2003
119,123,2076
120,123,1955
121,123,2315
122,123,2617
123,123,3032
124,123,2704
125,123,2820
126,123,1949
127,123,3372
128,123,3684
129,123,3770
130,123,1876
131,123,2721
132,123,3762
133,123,2466
134,123,1715
135,123,2825
136,123,2269
137,123,3200
138,123,2185
139,123,3625
140,123,3981
141,123,2277
142,123,2808
143,123,2248
144,123,2943
145,123,2747
146,123,2039
147,123,2456
148,123,2330
149,123,3980
150,123,2826
151,123,3060
152,123,2134
153,123,3670
154,123,3673
155,123,8619
156,123,10432
157,123,10121
158,123,8467
159,123,6633
160,123,7586
161,123,5308
162,123,3557
163,123,1719
107,124,3575
108,124,3630
109,124,3438
110,124,3980
111,124,4450
112,124,3967
113,124,4562
114,124,3138
115,124,4486
116,124,1938
