X,Y,Value
152,108,1878
153,108,1689
154,108,2525
155,108,4397
156,108,3638
157,108,4742
158,108,5796
159,108,4014
160,108,3507
161,108,2899
149,109,2050
150,109,2161
151,109,2789
152,109,2926
153,109,3632
154,109,5110
155,109,3262
156,109,3700
157,109,4650
158,109,5058
159,109,4921
160,109,5414
161,109,2026
162,109,3800
147,110,2565
148,110,2550
149,110,3834
150,110,2819
151,110,2686
152,110,1968
153,110,3649
154,110,5356
155,110,5484
156,110,4078
157,110,4338
158,110,7439
159,110,5197
160,110,4788
161,110,3576
162,110,3525
163,110,2880
164,110,3354
165,110,2361
142,111,2791
143,111,2650
144,111,3864
145,111,2859
146,111,2246
147,111,2867
148,111,2703
149,111,1745
150,111,1953
151,111,2947
152,111,3716
153,111,3920
154,111,2634
155,111,4417
156,111,6908
157,111,6627
158,111,5664
159,111,3628
160,111,3737
161,111,4078
162,111,3729
163,111,3079
164,111,4033
165,111,2045
166,111,3962
167,111,2561
142,112,2257
143,112,3726
144,112,2561
145,112,3982
146,112,3108
147,112,2394
148,112,2087
149,112,1949
150,112,2164
151,112,1904
152,112,2475
153,112,3089
154,112,3797
155,112,3240
156,112,5174
157,112,3906
158,112,4254
159,112,3997
160,112,4101
161,112,3170
162,112,5022
163,112,3639
164,112,5314
165,112,4549
166,112,3677
167,112,2940
168,112,2513
142,113,2668
143,113,2650
144,113,2519
145,113,3032
146,113,3449
147,113,3253
148,113,1695
149,113,2920
150,113,3137
151,113,3227
152,113,2823
153,113,2576
154,113,4222
155,113,3548
156,113,6446
157,113,3232
158,113,3456
159,113,3716
160,113,4199
161,113,4402
162,113,3887
163,113,3304
164,113,3960
165,113,4042
166,113,4445
167,113,3937
168,113,3966
169,113,2628
142,114,2700
143,114,2794
144,114,3997
145,114,2494
146,114,2621
147,114,3837
148,114,2588
149,114,3017
150,114,2370
151,114,2427
152,114,3737
153,114,2887
154,114,2492
155,114,2196
156,114,2700
157,114,3172
158,114,2236
159,114,3310
160,114,3337
161,114,3484
162,114,4981
163,114,3986
164,114,5161
165,114,2903
166,114,3063
167,114,2434
168,114,2996
169,114,2306
170,114,2715
143,115,2997
144,115,3822
145,115,2944
146,115,3540
147,115,2480
148,115,3618
149,115,3304
150,115,3116
151,115,3005
152,115,2378
153,115,2939
154,115,2863
155,115,2817
156,115,4869
157,115,2708
158,115,2120
159,115,3344
160,115,4322
161,115,4582
162,115,6318
163,115,7813
164,115,5474
165,115,2753
166,115,3158
167,115,2399
168,115,2395
169,115,2351
170,115,2688
171,115,2266
143,116,3232
144,116,2535
145,116,2339
146,116,2040
147,116,2727
148,116,2595
149,116,3135
150,116,3930
151,116,2808
152,116,3030
153,116,3020
154,116,3587
155,116,3643
156,116,2502
157,116,2205
158,116,2263
159,116,3688
160,116,4072
161,116,4550
162,116,4591
163,116,3958
164,116,3718
165,116,3122
166,116,2230
167,116,2262
168,116,2003
169,116,2552
170,116,3105
171,116,1895
172,116,2501
173,116,2571
174,116,1948
144,117,2641
145,117,2868
146,117,2199
147,117,4375
148,117,4604
149,117,2274
150,117,2578
151,117,2185
152,117,1934
153,117,2011
154,117,3243
155,117,3245
156,117,4120
157,117,3088
158,117,2954
159,117,2617
160,117,5561
161,117,3155
162,117,3440
163,117,3647
164,117,2133
165,117,2787
166,117,2093
