X,Y,Value
170,48,1839
171,48,1831
167,49,1855
168,49,1783
169,49,1819
170,49,1832
171,49,1847
172,49,1879
173,49,1907
166,50,1933
167,50,1837
168,50,1838
169,50,1875
170,50,1863
171,50,1898
172,50,1885
173,50,1835
174,50,1895
175,50,1898
163,51,1813
164,51,1880
165,51,1877
166,51,1834
167,51,1840
168,51,1832
169,51,1813
170,51,1787
171,51,1892
172,51,1910
173,51,1810
174,51,1861
175,51,1874
176,51,1872
177,51,1924
162,52,1877
163,52,1873
164,52,1839
165,52,1945
166,52,1885
167,52,1938
168,52,1846
169,52,1818
170,52,1863
171,52,1966
172,52,1963
173,52,1865
174,52,1930
175,52,1886
176,52,1908
177,52,1900
178,52,1877
160,53,1881
161,53,1962
162,53,1978
163,53,1851
164,53,1897
165,53,1816
166,53,1862
167,53,1831
168,53,1858
169,53,1902
170,53,1932
171,53,1870
172,53,1881
173,53,1951
174,53,1911
175,53,1845
176,53,1871
177,53,1907
178,53,1875
179,53,1829
158,54,1929
159,54,1886
160,54,1885
161,54,1905
162,54,1908
163,54,1858
164,54,1892
165,54,1890
166,54,1841
167,54,1881
168,54,1828
169,54,1812
170,54,1855
171,54,1864
172,54,1901
173,54,1863
174,54,1873
175,54,1888
176,54,1888
177,54,1847
178,54,1871
179,54,1883
157,55,1867
158,55,1853
159,55,1823
160,55,1880
161,55,1879
162,55,1961
163,55,1898
164,55,1890
165,55,1865
166,55,1862
167,55,1847
168,55,1891
169,55,1849
170,55,1828
171,55,1869
172,55,1903
173,55,1937
174,55,1935
175,55,1908
176,55,1857
177,55,1834
178,55,1820
179,55,1809
180,55,1958
156,56,1830
157,56,1871
158,56,1799
159,56,1896
160,56,1875
161,56,1897
162,56,1913
163,56,1820
164,56,1856
165,56,1858
166,56,1841
167,56,1867
168,56,1836
169,56,1883
170,56,1895
171,56,1858
172,56,1875
173,56,1853
174,56,1854
175,56,1899
176,56,1816
177,56,1875
178,56,1882
179,56,1919
180,56,1854
181,56,1852
155,57,1855
156,57,1880
157,57,1922
158,57,1902
159,57,1887
160,57,1993
161,57,1895
162,57,1891
163,57,1865
164,57,1871
165,57,1848
166,57,1894
167,57,1895
168,57,1865
169,57,1835
170,57,1880
171,57,1848
172,57,1881
173,57,1919
174,57,1880
175,57,1862
176,57,1873
177,57,1930
178,57,1833
179,57,1859
180,57,1876
181,57,1860
154,58,1897
155,58,1943
156,58,1863
157,58,1828
158,58,1869
159,58,1870
160,58,2023
161,58,1974
162,58,1939
163,58,1914
164,58,1880
165,58,1848
166,58,1889
167,58,1846
168,58,1900
169,58,1898
170,58,1898
171,58,1881
172,58,1909
173,58,1945
174,58,1845
175,58,1815
176,58,1896
177,58,1882
178,58,1843
179,58,1907
180,58,1851
181,58,1854
153,59,1935
154,59,1862
155,59,1837
156,59,1890
157,59,1890
158,59,1914
159,59,1876
160,59,1880
161,59,1870
162,59,1909
163,59,1844
164,59,1864
165,59,1857
166,59,1880
167,59,1836
168,59,1929
169,59,1889
170,59,1859
171,59,1870
172,59,1872
173,59,1874
174,59,1937
175,59,1836
176,59,1882
177,59,1870
178,59,1872
179,59,1891
180,59,1929
181,59,1874
182,59,1858
152,60,1874
153,60,1893
154,60,1844
155,60,1821
156,60,1831
157,60,1932
158,60,1874
159,60,1877
160,60,1857
161,60,1911
162,60,1902
163,60,1908
164,60,1876
165,60,1834
166,60,1841
167,60,1887
168,60,1896
169,60,1913
170,60,1901
171,60,1908
172,60,1849
173,60,1877
174,60,1884
175,60,1914
176,60,1966
177,60,1833
178,60,1891
179,60,1847
180,60,1888
181,60,1850
182,60,1880
152,61,1937
153,61,1884
154,61,1817
155,61,1853
156,61,1877
157,61,1876
158,61,1920
159,61,1836
160,61,1928
161,61,1901
162,61,1832
163,61,1855
164,61,1874
165,61,1861
166,61,1863
167,61,1874
168,61,1932
169,61,1858
170,61,1820
171,61,1893
172,61,1836
173,61,1864
174,61,1916
175,61,1893
176,61,1889
177,61,1917
178,61,1936
179,61,1839
180,61,1906
181,61,1853
182,61,1872
151,62,1884
152,62,1897
153,62,1871
154,62,1928
155,62,1906
156,62,1866
157,62,1875
158,62,1884
159,62,1871
160,62,1927
161,62,1919
162,62,1889
163,62,1862
164,62,1915
165,62,1885
166,62,1908
167,62,1929
168,62,1850
169,62,1882
170,62,1905
171,62,1882
172,62,1957
173,62,1876
174,62,1857
175,62,1886
176,62,1875
177,62,1936
178,62,1928
179,62,1933
180,62,1869
181,62,1925
182,62,1897
150,63,1868
151,63,1922
152,63,1865
153,63,1929
154,63,1897
155,63,1861
156,63,1926
157,63,1882
158,63,1834
159,63,1840
160,63,1929
161,63,1906
162,63,1920
163,63,1912
164,63,1849
165,63,1852
166,63,1875
167,63,1904
168,63,1900
169,63,1930
170,63,1883
171,63,1875
172,63,1882
173,63,1899
174,63,1876
175,63,1908
176,63,1912
177,63,1874
178,63,1865
179,63,1933
180,63,1820
181,63,1848
182,63,1911
183,63,1859
149,64,1894
150,64,1847
151,64,1895
152,64,1857
153,64,1833
154,64,1865
155,64,1826
156,64,1821
157,64,1815
158,64,1869
159,64,1875
160,64,1891
161,64,1852
162,64,1942
163,64,1835
164,64,1853
165,64,1823
166,64,1927
167,64,1902
168,64,1930
169,64,1929
170,64,1917
171,64,1883
172,64,1873
173,64,1878
174,64,1855
175,64,2012
176,64,1963
177,64,1816
178,64,1828
179,64,1843
180,64,1864
181,64,1854
182,64,1850
183,64,1948
184,64,1921
147,65,1906
148,65,1938
149,65,1892
150,65,1876
151,65,1834
152,65,1897
153,65,1835
154,65,1947
155,65,1861
156,65,1920
157,65,1882
158,65,1845
159,65,1862
160,65,1838
161,65,1850
162,65,1863
163,65,1881
164,65,1963
165,65,1958
166,65,1862
167,65,1830
168,65,1865
169,65,1871
170,65,1939
171,65,1879
172,65,1814
173,65,1943
174,65,1868
175,65,1939
176,65,1901
177,65,1950
178,65,1849
179,65,1839
180,65,1864
181,65,1834
182,65,1868
183,65,1860
184,65,1943
146,66,1891
147,66,1865
148,66,1924
149,66,1898
150,66,1851
151,66,1823
152,66,1831
153,66,1840
154,66,1874
155,66,1847
