X,Y,Value
168,41,3951
169,41,5775
170,41,4837
171,41,5538
172,41,5448
168,42,6316
169,42,4479
170,42,6670
171,42,6514
172,42,5144
168,43,6089
169,43,6852
170,43,5454
171,43,5510
172,43,5399
173,43,6017
167,44,4855
168,44,4845
169,44,8231
170,44,6509
171,44,7773
172,44,4253
173,44,6691
167,45,4286
168,45,8212
169,45,7427
170,45,6512
171,45,4465
172,45,5312
173,45,5897
165,46,4651
166,46,3202
167,46,4853
168,46,5764
169,46,5809
170,46,6359
171,46,5358
172,46,5803
173,46,5707
164,47,4526
165,47,2883
166,47,2693
167,47,5378
168,47,5351
169,47,5943
170,47,5333
171,47,4396
172,47,4947
164,48,5469
165,48,4441
166,48,6459
167,48,4881
168,48,4111
169,48,5407
170,48,6432
171,48,5666
172,48,5390
163,49,5262
164,49,3421
165,49,5166
166,49,4263
167,49,6655
168,49,3113
169,49,4435
170,49,4451
171,49,5936
162,50,3621
163,50,3465
164,50,4720
165,50,3998
166,50,6026
167,50,3452
168,50,4296
169,50,4336
170,50,4357
171,50,4393
161,51,2821
162,51,3719
163,51,5204
164,51,4530
165,51,4111
166,51,5526
167,51,3467
168,51,5977
169,51,3570
170,51,4621
171,51,9245
159,52,3671
160,52,3983
161,52,2829
162,52,5372
163,52,3961
164,52,3173
165,52,3784
166,52,2518
167,52,2905
168,52,5080
169,52,4938
170,52,6697
171,52,5783
154,53,5604
155,53,3921
156,53,3805
157,53,4383
158,53,3274
159,53,3063
160,53,3909
161,53,3608
162,53,3068
163,53,3348
164,53,3432
165,53,4925
166,53,5057
167,53,5055
168,53,6329
169,53,4407
170,53,6644
171,53,4084
152,54,6114
153,54,6155
154,54,6775
155,54,4648
156,54,5197
157,54,3957
158,54,4505
159,54,3506
160,54,4481
161,54,5569
162,54,4282
163,54,3248
164,54,4406
165,54,2717
166,54,4132
167,54,4857
168,54,4011
169,54,5913
170,54,5229
171,54,5854
151,55,4224
152,55,8225
153,55,6060
154,55,4236
155,55,5129
156,55,4439
157,55,5218
158,55,7329
159,55,4126
160,55,2705
161,55,3429
162,55,4426
163,55,2768
164,55,4191
165,55,3146
166,55,5263
167,55,3386
168,55,3896
169,55,3454
170,55,3305
171,55,3216
150,56,5471
151,56,4739
152,56,8492
153,56,4661
154,56,5917
155,56,5222
156,56,5685
157,56,5893
158,56,6129
159,56,6150
160,56,3336
161,56,2918
162,56,4507
163,56,2089
164,56,4482
165,56,5757
166,56,2782
167,56,3234
168,56,4837
169,56,3589
170,56,2744
171,56,2751
148,57,5136
149,57,6210
150,57,6642
151,57,5337
152,57,5045
153,57,6808
154,57,4961
155,57,5412
156,57,5859
157,57,6757
158,57,4764
159,57,6415
160,57,5558
161,57,3406
162,57,3119
163,57,1994
164,57,2761
165,57,3739
166,57,3577
167,57,4122
168,57,4000
169,57,3079
170,57,4382
171,57,2546
172,57,3250
145,58,4571
146,58,3586
147,58,4139
148,58,8619
149,58,5639
150,58,5376
151,58,6179
152,58,4569
153,58,7538
154,58,7673
155,58,5443
156,58,7460
157,58,5915
158,58,5236
159,58,7329
160,58,4158
161,58,5616
162,58,2979
163,58,3278
164,58,2941
165,58,3095
166,58,4825
167,58,4192
168,58,4078
169,58,4779
170,58,8427
171,58,5216
172,58,5299
173,58,5289
143,59,3337
144,59,7231
145,59,5950
146,59,4101
147,59,3537
148,59,4610
149,59,5529
150,59,5613
151,59,6384
152,59,6044
153,59,6975
154,59,6518
155,59,6825
156,59,6683
157,59,7281
158,59,5315
159,59,5896
160,59,4566
161,59,3898
162,59,4273
163,59,5125
164,59,4646
165,59,4000
166,59,5509
167,59,7342
168,59,8163
169,59,10716
170,59,7980
171,59,6778
172,59,9817
173,59,6106
174,59,4919
142,60,3976
143,60,5915
144,60,6785
145,60,5168
146,60,6761
147,60,4163
148,60,7192
149,60,4334
150,60,4942
151,60,4953
152,60,5547
153,60,8475
154,60,6481
155,60,9220
156,60,7087
157,60,5718
158,60,7260
159,60,3720
160,60,2827
161,60,4940
162,60,3916
163,60,4571
164,60,5181
165,60,7057
166,60,11828
167,60,11840
168,60,10111
169,60,10277
170,60,8965
171,60,7538
172,60,6111
173,60,7158
174,60,5889
175,60,2869
176,60,3731
177,60,4662
178,60,4600
179,60,3379
180,60,3701
181,60,6195
182,60,5517
183,60,4863
142,61,6015
143,61,5037
144,61,4585
145,61,4721
146,61,4139
147,61,8770
148,61,4625
149,61,6213
150,61,7946
151,61,10441
152,61,7532
153,61,6152
154,61,5925
155,61,5705
156,61,9105
157,61,5600
158,61,7256
159,61,5157
160,61,5180
161,61,5352
162,61,4550
163,61,6838
164,61,7792
165,61,15161
166,61,8829
167,61,12185
168,61,11752
169,61,10889
170,61,7699
171,61,11176
172,61,8246
173,61,8351
174,61,4305
175,61,6016
176,61,3742
177,61,2793
178,61,3911
179,61,4806
180,61,6157
181,61,6047
182,61,7217
183,61,6708
184,61,4009
187,61,1858
188,61,4550
189,61,2866
190,61,3989
191,61,3756
192,61,4838
140,62,7388
141,62,6420
142,62,7312
143,62,5533
144,62,5773
145,62,7745
146,62,5002
147,62,6981
148,62,9529
149,62,7776
150,62,9368
151,62,9499
152,62,10123
153,62,7422
154,62,7909
155,62,5796
156,62,4981
157,62,5886
158,62,5514
159,62,4355
160,62,3049
161,62,2676
162,62,4795
163,62,8535
164,62,7590
165,62,12839
166,62,10070
167,62,9317
168,62,10372
169,62,10715
170,62,14753
171,62,10087
172,62,5733
173,62,4849
174,62,3833
175,62,5408
176,62,4288
177,62,5592
178,62,7129
179,62,5639
180,62,5495
181,62,9414
182,62,10621
183,62,8488
184,62,5246
185,62,2564
186,62,2717
187,62,4257
188,62,3247
189,62,6652
190,62,6618
191,62,4649
192,62,7127
193,62,3730
139,63,5482
140,63,7349
141,63,6736
142,63,6021
143,63,5245
144,63,8563
145,63,7015
146,63,9273
147,63,9935
148,63,9183
149,63,8711
150,63,8624
151,63,6566
152,63,8067
153,63,6972
154,63,7221
155,63,5304
156,63,4001
157,63,5633
158,63,6458
159,63,4831
160,63,4035
161,63,5011
162,63,3349
163,63,8642
164,63,12190
165,63,10458
166,63,14873
167,63,10200
168,63,11386
169,63,11168
170,63,14838
171,63,7959
172,63,6246
173,63,2523
174,63,3374
175,63,5487
176,63,8808
177,63,10504
178,63,6817
179,63,7173
180,63,8278
181,63,8498
182,63,10166
183,63,10511
184,63,6301
185,63,5241
186,63,4715
187,63,5069
188,63,5737
189,63,8794
190,63,8295
191,63,7193
192,63,6750
193,63,3748
138,64,6636
139,64,4506
140,64,8155
141,64,8706
142,64,5829
143,64,11646
144,64,8836
145,64,8866
146,64,8513
147,64,7071
148,64,11791
149,64,6318
150,64,7255
151,64,7062
152,64,10723
153,64,7151
154,64,7237
155,64,6413
156,64,8585
157,64,6315
158,64,8224
159,64,11913
160,64,7959
161,64,6942
162,64,5540
163,64,5821
164,64,11729
165,64,10953
166,64,9989
167,64,9956
168,64,8075
169,64,8494
170,64,9101
171,64,7030
172,64,4081
173,64,3740
174,64,3389
175,64,5987
176,64,9407
177,64,8776
178,64,8241
179,64,9111
180,64,8793
181,64,10874
182,64,9162
183,64,9205
184,64,6363
185,64,8065
186,64,4592
187,64,4924
188,64,11363
189,64,8291
190,64,11063
191,64,6151
192,64,10204
193,64,3740
137,65,6023
138,65,4540
139,65,6416
140,65,7624
141,65,7640
142,65,5074
143,65,8577
144,65,7868
145,65,9341
146,65,8226
147,65,8576
148,65,9265
149,65,10967
150,65,13083
151,65,7541
152,65,8252
153,65,7910
154,65,8186
155,65,8295
156,65,8613
157,65,8530
158,65,7880
159,65,10289
160,65,7096
161,65,7595
162,65,5706
163,65,4592
164,65,10333
165,65,10453
166,65,9759
167,65,9758
168,65,9490
169,65,7176
170,65,6799
171,65,5672
172,65,3122
173,65,3816
174,65,3323
175,65,5029
176,65,7575
177,65,9192
178,65,8355
179,65,8957
180,65,7285
181,65,11422
182,65,8278
183,65,8175
184,65,9601
185,65,5035
186,65,8194
187,65,6944
188,65,10579
189,65,10297
190,65,11540
191,65,9622
192,65,9973
193,65,7628
136,66,4070
137,66,4841
138,66,3772
139,66,9088
140,66,7054
141,66,5323
142,66,7436
143,66,8798
144,66,9017
145,66,8237
146,66,9417
147,66,10646
148,66,7967
149,66,8807
150,66,7184
151,66,7949
152,66,8402
153,66,7246
154,66,8901
155,66,8839
156,66,8170
157,66,11901
158,66,9652
159,66,8681
160,66,10939
161,66,7258
162,66,6531
163,66,5037
164,66,6665
165,66,9570
166,66,8788
167,66,7959
168,66,6701
169,66,5215
170,66,4638
171,66,5132
172,66,3818
173,66,2464
174,66,3285
175,66,4868
176,66,9054
177,66,7087
178,66,12321
179,66,10057
180,66,9920
181,66,9123
182,66,6829
183,66,6151
184,66,8107
185,66,6475
186,66,4665
187,66,7836
188,66,9195
189,66,10793
190,66,9906
191,66,7520
192,66,8287
193,66,5441
136,67,4304
137,67,3947
138,67,5421
139,67,6161
140,67,7170
141,67,8097
142,67,6554
143,67,6055
144,67,7054
145,67,10335
146,67,9227
147,67,9131
148,67,9439
149,67,7954
150,67,6065
151,67,7984
152,67,5494
153,67,4563
154,67,7195
155,67,7222
156,67,8315
157,67,7860
158,67,10086
159,67,8683
160,67,5647
161,67,6159
162,67,4141
163,67,4799
164,67,4411
165,67,5218
166,67,6606
167,67,3966
168,67,3766
169,67,5648
170,67,4628
171,67,2789
172,67,3407
173,67,2593
174,67,3313
175,67,5183
176,67,4064
177,67,8823
178,67,10988
179,67,10767
180,67,8355
181,67,6924
182,67,8914
183,67,7856
184,67,8988
185,67,6673
186,67,7316
187,67,8520
188,67,9288
189,67,9175
190,67,9438
191,67,9161
192,67,7007
193,67,6748
136,68,4552
137,68,4475
138,68,5405
139,68,7273
140,68,7368
141,68,8692
142,68,9314
143,68,7754
144,68,11756
145,68,10375
146,68,11470
147,68,7761
148,68,9912
149,68,4873
150,68,8352
151,68,4927
152,68,4000
153,68,3690
154,68,6360
155,68,5679
156,68,12579
157,68,11063
158,68,9443
159,68,9778
160,68,8520
161,68,7243
162,68,3921
163,68,3779
164,68,3575
165,68,3498
166,68,6007
167,68,4368
168,68,3472
169,68,4197
170,68,4224
171,68,2625
172,68,3358
173,68,4177
174,68,4156
175,68,4432
176,68,3717
177,68,7437
178,68,7549
179,68,10515
180,68,6570
181,68,4633
182,68,3438
183,68,4166
184,68,7456
185,68,8462
186,68,8563
187,68,10323
188,68,7967
189,68,8345
190,68,6135
191,68,6057
192,68,5421
193,68,4505
136,69,3472
137,69,5912
138,69,5389
139,69,6337
140,69,6153
141,69,8976
142,69,9773
143,69,9804
144,69,10227
145,69,10910
146,69,13059
147,69,9437
148,69,8397
149,69,5509
150,69,6796
151,69,5127
152,69,6531
153,69,5386
154,69,4362
155,69,5060
156,69,8625
157,69,8892
158,69,7431
159,69,8355
160,69,5331
161,69,5894
162,69,4185
163,69,3033
164,69,2920
165,69,3834
166,69,4868
167,69,4550
168,69,3780
169,69,3353
170,69,2701
171,69,3348
172,69,3571
173,69,2592
174,69,3045
175,69,2288
176,69,3570
177,69,5369
178,69,5596
179,69,6399
180,69,3645
181,69,2994
182,69,2988
183,69,3924
184,69,10458
185,69,6360
186,69,9769
187,69,8698
188,69,7361
189,69,7396
190,69,6436
191,69,4823
192,69,3157
136,70,4093
137,70,7343
138,70,6405
139,70,4811
140,70,9099
141,70,8797
142,70,9371
143,70,9658
144,70,10217
145,70,13273
146,70,10029
147,70,10746
148,70,9545
149,70,7388
150,70,6926
151,70,5160
152,70,4546
153,70,2919
154,70,5077
155,70,3429
156,70,5291
157,70,6490
158,70,6654
159,70,7676
160,70,4596
161,70,4376
162,70,3154
163,70,2876
164,70,3388
165,70,4366
166,70,3492
167,70,4668
168,70,4576
169,70,4544
170,70,2567
171,70,3938
172,70,3849
173,70,4344
174,70,4105
175,70,2854
176,70,2588
177,70,2821
178,70,5999
179,70,4386
180,70,4402
181,70,3002
182,70,3041
183,70,3247
184,70,5638
185,70,5216
186,70,7267
187,70,10348
188,70,7772
189,70,6590
190,70,4953
191,70,4970
136,71,6784
137,71,5787
138,71,7344
139,71,5557
140,71,5406
141,71,9978
142,71,10094
143,71,14731
144,71,14004
145,71,13036
146,71,14366
147,71,10811
148,71,7772
149,71,6492
150,71,4506
151,71,5589
152,71,5909
153,71,4245
154,71,4409
155,71,2954
156,71,5267
157,71,4629
158,71,2639
159,71,3443
160,71,3961
161,71,3817
162,71,2688
163,71,2841
164,71,3808
165,71,3325
166,71,2951
167,71,3029
168,71,4213
169,71,2173
170,71,3871
171,71,2785
172,71,4034
173,71,2396
174,71,3244
175,71,3817
176,71,2334
177,71,3145
178,71,3549
179,71,4420
180,71,3515
181,71,3295
182,71,3233
183,71,2593
184,71,3140
185,71,5477
186,71,5729
187,71,6968
188,71,6111
189,71,4476
136,72,4112
137,72,6546
138,72,6323
139,72,6457
140,72,7391
141,72,9436
142,72,11180
143,72,15986
144,72,14759
145,72,14197
146,72,13569
147,72,11200
148,72,8359
149,72,10194
150,72,5395
151,72,4928
152,72,4669
153,72,4671
154,72,6936
155,72,4247
156,72,3979
157,72,4474
158,72,3370
159,72,4780
160,72,5868
161,72,3552
162,72,4458
163,72,3833
164,72,3591
165,72,5445
166,72,4218
167,72,4652
168,72,5649
169,72,2969
170,72,4551
171,72,3318
172,72,4728
173,72,2651
174,72,2314
175,72,6093
176,72,3547
177,72,2404
178,72,2846
179,72,2779
180,72,6241
181,72,2604
182,72,2873
183,72,2761
184,72,3314
185,72,3508
136,73,7032
137,73,5980
138,73,7142
139,73,5909
140,73,7833
141,73,10789
142,73,9542
143,73,13087
144,73,14347
145,73,10208
146,73,11512
147,73,9533
148,73,8121
149,73,9807
150,73,6666
151,73,8098
152,73,8045
153,73,10668
154,73,7167
155,73,4865
156,73,6163
157,73,3696
158,73,3547
159,73,3378
160,73,4888
161,73,5451
162,73,4944
163,73,4903
164,73,10348
165,73,8745
166,73,5966
167,73,6675
168,73,3990
169,73,2694
170,73,3677
171,73,2798
172,73,4540
173,73,2986
174,73,4010
175,73,2842
176,73,3525
177,73,4106
178,73,3581
179,73,3382
180,73,3501
181,73,3406
182,73,2871
136,74,5715
137,74,5167
138,74,8003
139,74,5763
140,74,6677
141,74,8544
142,74,10243
143,74,13681
144,74,10032
145,74,11027
146,74,7261
147,74,9237
148,74,8221
149,74,6775
150,74,7480
151,74,7920
152,74,9497
153,74,9029
154,74,9855
155,74,5827
156,74,5434
157,74,3972
158,74,4810
159,74,4559
160,74,6133
161,74,8381
162,74,9849
163,74,10832
164,74,10533
165,74,8628
166,74,9217
167,74,6301
168,74,5045
169,74,3830
170,74,4633
171,74,3398
172,74,4324
173,74,3214
174,74,4025
175,74,3728
176,74,2391
177,74,3211
178,74,3518
179,74,2619
180,74,4620
181,74,3330
182,74,3555
136,75,3939
137,75,4695
138,75,6466
139,75,4080
140,75,5322
141,75,6482
142,75,7661
143,75,11828
144,75,10895
145,75,8740
146,75,8051
147,75,7305
148,75,10865
149,75,9409
150,75,8496
151,75,8689
152,75,10513
153,75,8907
154,75,10279
155,75,7333
156,75,4694
157,75,6704
158,75,3561
159,75,4315
160,75,5371
161,75,10220
162,75,16428
163,75,8057
164,75,10634
165,75,8896
166,75,9471
167,75,8830
168,75,4753
169,75,4323
170,75,2682
171,75,3748
172,75,4305
173,75,3656
174,75,2465
175,75,2452
176,75,5837
177,75,2756
178,75,2625
179,75,3877
180,75,4722
181,75,3339
182,75,2666
137,76,4626
138,76,3463
139,76,3579
140,76,4354
141,76,7764
142,76,10569
143,76,9486
144,76,9401
145,76,10522
146,76,7604
147,76,6578
148,76,9150
149,76,10063
150,76,9333
151,76,12790
152,76,13639
153,76,12686
154,76,10718
155,76,8344
156,76,7891
157,76,4204
158,76,3847
159,76,3606
160,76,6797
161,76,7555
162,76,10835
163,76,10465
164,76,10576
165,76,11925
166,76,8840
167,76,8255
168,76,8851
169,76,5812
170,76,3422
171,76,3628
172,76,3169
173,76,2733
174,76,2339
175,76,4222
176,76,3298
177,76,4460
178,76,3237
179,76,3069
180,76,3421
181,76,2984
182,76,3028
138,77,3672
139,77,5513
140,77,4704
141,77,6411
142,77,6479
143,77,7148
144,77,7802
145,77,7615
146,77,8451
147,77,9553
148,77,10311
149,77,13181
150,77,14331
151,77,17676
152,77,16890
153,77,12158
154,77,12503
155,77,6761
156,77,7005
157,77,3071
158,77,3231
159,77,3725
160,77,5357
161,77,7099
162,77,8529
163,77,10072
164,77,14569
165,77,14439
166,77,12370
167,77,8555
168,77,6451
169,77,5194
170,77,3355
171,77,3485
172,77,2729
173,77,4249
174,77,3213
175,77,5134
176,77,3396
177,77,3632
178,77,2353
179,77,3189
180,77,4407
181,77,3931
182,77,4313
138,78,5444
139,78,5806
140,78,8739
141,78,7953
142,78,6818
143,78,8502
144,78,5772
145,78,6961
146,78,7899
147,78,6374
148,78,10576
149,78,11408
150,78,18170
151,78,19170
152,78,12907
153,78,14396
154,78,10137
155,78,7338
156,78,4111
157,78,4661
158,78,4494
159,78,6701
160,78,5213
161,78,10440
162,78,7248
163,78,11065
164,78,17153
165,78,15866
166,78,12636
167,78,9815
168,78,8672
169,78,4799
170,78,3772
171,78,4508
172,78,2543
173,78,4261
174,78,2769
175,78,4836
176,78,2797
177,78,2978
178,78,2767
179,78,2339
180,78,3891
181,78,4619
182,78,3600
183,78,4296
139,79,4202
140,79,8161
141,79,8994
142,79,7620
