X,Y,Value
95,78,7580
96,78,10397
97,78,11484
98,78,14294
99,78,10489
100,78,8752
85,79,8335
86,79,7600
92,79,5621
93,79,9084
94,79,16640
95,79,19738
96,79,26603
97,79,35340
98,79,28561
99,79,22611
100,79,14392
101,79,11074
102,79,8539
103,79,7969
104,79,5288
105,79,6289
106,79,7921
74,80,5836
75,80,8314
76,80,8145
77,80,8490
78,80,6766
79,80,5720
80,80,7694
81,80,6737
82,80,9662
83,80,10839
84,80,15466
85,80,13108
86,80,11925
87,80,11265
88,80,8505
89,80,10188
90,80,7939
91,80,10287
92,80,11810
93,80,20759
94,80,22992
95,80,36183
96,80,28833
97,80,40933
98,80,38026
99,80,32804
100,80,22246
101,80,21331
102,80,20536
103,80,17859
104,80,12099
105,80,13497
106,80,10853
73,81,11383
74,81,9600
75,81,13221
76,81,13684
77,81,10838
78,81,11779
79,81,8604
80,81,9959
81,81,9619
82,81,10459
83,81,13929
84,81,16910
85,81,18860
86,81,14294
87,81,13658
88,81,13372
89,81,14301
90,81,11909
91,81,12896
92,81,15151
93,81,21978
94,81,40938
95,81,40888
96,81,38288
97,81,43223
98,81,45865
99,81,43690
100,81,41721
101,81,34375
102,81,34704
103,81,27357
104,81,24496
105,81,26450
106,81,21181
107,81,10791
71,82,10431
72,82,8995
73,82,15081
74,82,13495
75,82,19436
76,82,14473
77,82,15101
78,82,16355
79,82,11156
80,82,13751
81,82,12565
82,82,16442
83,82,19863
84,82,21983
85,82,26711
86,82,20078
87,82,16344
88,82,22567
89,82,15784
90,82,12798
91,82,14378
92,82,16033
93,82,28069
94,82,48337
95,82,45372
96,82,44900
97,82,45937
98,82,46906
99,82,43934
100,82,45268
101,82,40971
102,82,45835
103,82,41205
104,82,31207
105,82,33252
106,82,21786
107,82,16377
70,83,4788
71,83,8027
72,83,15646
73,83,13999
74,83,19542
75,83,16995
76,83,16171
77,83,17546
78,83,17728
79,83,16083
80,83,13917
81,83,12210
82,83,14659
83,83,24749
84,83,17521
85,83,18493
86,83,14760
87,83,17230
88,83,15267
89,83,15137
90,83,15424
91,83,15963
92,83,20679
93,83,28218
94,83,42065
95,83,41408
96,83,38740
97,83,42042
98,83,44900
99,83,47577
100,83,48663
101,83,49837
102,83,47538
103,83,46280
104,83,35541
105,83,30054
106,83,23201
107,83,14628
68,84,6198
69,84,7990
70,84,11256
71,84,12255
72,84,18702
73,84,14545
74,84,20705
75,84,16655
76,84,19254
77,84,22062
78,84,19478
79,84,20286
80,84,17897
81,84,14252
82,84,14552
83,84,15793
84,84,16586
85,84,18983
86,84,13786
87,84,14523
88,84,13265
89,84,12883
90,84,13194
91,84,18882
92,84,22898
93,84,31099
94,84,38315
95,84,43942
96,84,40120
97,84,43649
98,84,48373
99,84,45876
100,84,50601
101,84,47764
102,84,51290
103,84,41321
104,84,37743
105,84,32015
106,84,26264
107,84,18602
66,85,8733
67,85,9194
68,85,9767
69,85,13983
70,85,15351
71,85,13381
72,85,14426
73,85,14177
74,85,13931
75,85,16932
76,85,15672
77,85,17001
78,85,20225
79,85,14585
80,85,13359
81,85,11027
82,85,17480
83,85,13877
84,85,16605
85,85,12896
86,85,10422
87,85,11395
88,85,11330
89,85,12434
90,85,14106
91,85,14879
92,85,21784
93,85,29388
94,85,34519
95,85,39942
96,85,41765
97,85,47431
98,85,49369
99,85,52587
100,85,47869
101,85,44795
102,85,47339
103,85,42954
104,85,41727
105,85,39339
106,85,32165
66,86,9741
67,86,10262
68,86,12785
69,86,13330
70,86,15403
71,86,12833
72,86,16502
73,86,12313
74,86,14860
75,86,12461
76,86,16654
77,86,12632
78,86,14870
79,86,12853
80,86,11809
81,86,13423
82,86,14125
83,86,10487
84,86,15818
85,86,16498
86,86,12089
87,86,8617
88,86,10373
89,86,6941
90,86,11267
91,86,16107
92,86,18296
93,86,30452
94,86,34586
95,86,40380
96,86,46124
97,86,46626
98,86,48596
99,86,55866
100,86,46883
101,86,43551
102,86,42860
103,86,40172
104,86,38794
105,86,39074
66,87,9172
67,87,11068
68,87,12286
69,87,11875
70,87,15464
71,87,14711
72,87,14602
73,87,16206
74,87,14987
75,87,17145
76,87,13964
77,87,10991
78,87,10790
79,87,15756
80,87,8235
81,87,12978
82,87,13389
83,87,13598
84,87,13355
85,87,10399
86,87,15863
87,87,7240
88,87,10385
89,87,10715
90,87,7964
91,87,9984
92,87,17501
93,87,24494
94,87,34946
95,87,35832
96,87,44693
97,87,42953
98,87,45743
99,87,52645
100,87,38182
101,87,40718
102,87,38852
103,87,34309
104,87,35157
105,87,35356
66,88,9606
67,88,9155
68,88,13433
69,88,13840
70,88,14579
71,88,10547
72,88,13553
73,88,10317
74,88,9906
75,88,12275
76,88,10933
77,88,10675
78,88,13773
79,88,8057
80,88,9192
81,88,9286
91,88,7978
92,88,9785
93,88,17956
94,88,25618
95,88,31538
96,88,46458
97,88,43205
98,88,45492
99,88,52735
100,88,43625
101,88,40603
102,88,33713
103,88,33933
104,88,29268
67,89,11139
68,89,11242
69,89,9382
70,89,15331
71,89,11155
72,89,14206
73,89,9342
74,89,12087
75,89,6171
76,89,8687
77,89,7875
78,89,8954
79,89,6403
93,89,16700
94,89,23805
95,89,31157
96,89,46297
97,89,45138
98,89,42938
99,89,52828
100,89,41951
101,89,35605
102,89,29490
103,89,27993
67,90,6994
68,90,9592
69,90,9905
70,90,14752
71,90,13510
72,90,12343
73,90,10666
74,90,6682
75,90,7697
76,90,7005
77,90,6963
93,90,18793
94,90,23336
95,90,31783
96,90,37108
97,90,47373
98,90,44440
99,90,43347
100,90,36635
101,90,24771
102,90,25962
103,90,14245
68,91,7343
69,91,13099
70,91,11840
71,91,9350
93,91,13872
94,91,19908
95,91,30268
96,91,36240
97,91,48062
98,91,44508
99,91,30756
100,91,23897
101,91,20477
102,91,12701
69,92,10087
93,92,11772
94,92,22469
95,92,27812
96,92,35381
97,92,32166
98,92,28328
99,92,18283
100,92,14230
101,92,14924
102,92,8901
93,93,10645
94,93,19392
95,93,27285
96,93,30777
97,93,27602
98,93,18545
99,93,11845
100,93,7895
101,93,5225
102,93,4314
103,93,2972
94,94,14827
95,94,20246
96,94,23531
97,94,22475
98,94,13911
99,94,8598
100,94,5154
101,94,3382
102,94,4877
103,94,3578
95,95,11933
96,95,10296
97,95,10540
98,95,8097
99,95,5228
100,95,4057
101,95,3372
102,95,3397
103,95,3322
96,96,7399
97,96,6843
98,96,4370
99,96,4496
100,96,4837
101,96,3690
