X,Y,Value
66,82,4238
67,82,4691
68,82,2872
69,82,4992
66,83,2885
67,83,7783
68,83,4114
69,83,8021
70,83,4256
71,83,5712
72,83,5936
65,84,3435
66,84,3880
67,84,5046
68,84,7810
69,84,9526
70,84,8010
71,84,7054
72,84,4594
73,84,5666
65,85,3322
66,85,5471
67,85,9353
68,85,13329
69,85,9877
70,85,11636
71,85,8595
72,85,6697
73,85,6707
74,85,6724
75,85,3468
65,86,4770
66,86,8933
67,86,12822
68,86,13083
69,86,10760
70,86,9043
71,86,6963
72,86,6276
73,86,7401
74,86,5277
75,86,3853
76,86,4122
77,86,3874
78,86,4601
79,86,3534
80,86,2905
81,86,3403
64,87,2780
65,87,5790
66,87,7585
67,87,11261
68,87,14380
69,87,16202
70,87,9434
71,87,6247
72,87,8432
73,87,7572
74,87,6944
75,87,6209
76,87,4802
77,87,4788
78,87,4382
79,87,4373
80,87,4392
81,87,5727
82,87,4491
83,87,4745
84,87,5132
85,87,3674
86,87,3780
87,87,5489
88,87,4813
96,87,2891
97,87,3228
98,87,5190
63,88,5122
64,88,6984
65,88,5413
66,88,11424
67,88,13031
68,88,12607
69,88,12030
70,88,9322
71,88,6430
72,88,9220
73,88,7903
74,88,5933
75,88,5104
76,88,6294
77,88,5182
78,88,7347
79,88,5532
80,88,4537
81,88,8785
82,88,8290
83,88,8087
84,88,6767
85,88,9552
86,88,7157
87,88,9015
88,88,6870
89,88,4950
90,88,6033
91,88,3450
92,88,3985
93,88,4084
94,88,3177
95,88,4794
96,88,5575
97,88,3308
98,88,5199
99,88,4366
100,88,5861
101,88,4878
102,88,4386
58,89,8990
59,89,6922
60,89,10763
61,89,7330
62,89,9128
63,89,3427
64,89,7742
65,89,8744
66,89,15502
67,89,14420
68,89,14276
69,89,12390
70,89,10155
71,89,7272
72,89,7189
73,89,6958
74,89,5961
75,89,3932
76,89,3945
77,89,4586
78,89,5930
79,89,8429
80,89,6611
81,89,5986
82,89,5871
83,89,9969
84,89,10148
85,89,8248
86,89,8239
87,89,6591
88,89,7087
89,89,7098
90,89,6975
91,89,3064
92,89,4567
93,89,4349
94,89,5687
95,89,3873
96,89,5756
97,89,5316
98,89,6004
99,89,7943
100,89,7563
101,89,7477
102,89,3455
103,89,6131
57,90,7553
58,90,7726
59,90,11811
60,90,13802
61,90,11820
62,90,9978
63,90,9028
64,90,8260
65,90,14862
66,90,13422
67,90,14381
68,90,12052
69,90,13026
70,90,9254
71,90,8457
72,90,5087
73,90,7285
74,90,5458
75,90,7926
76,90,4365
77,90,6104
78,90,9438
79,90,7506
80,90,10445
81,90,12899
82,90,9337
83,90,8264
84,90,9135
85,90,8674
86,90,9322
87,90,7851
88,90,7993
89,90,9454
90,90,6174
91,90,6893
92,90,4426
93,90,5105
94,90,5539
95,90,4224
96,90,6550
97,90,6688
98,90,7311
99,90,6309
100,90,8440
101,90,5352
102,90,6197
103,90,4140
104,90,2579
56,91,4953
57,91,7571
58,91,11978
59,91,12247
60,91,15240
61,91,15114
62,91,11237
63,91,8681
64,91,8808
65,91,14950
66,91,10164
67,91,12064
68,91,10401
69,91,13202
70,91,13151
71,91,7795
72,91,7076
73,91,8369
74,91,6815
75,91,7174
76,91,9008
77,91,9409
78,91,6884
79,91,11923
80,91,11004
81,91,10156
82,91,14226
83,91,13107
84,91,7507
85,91,11373
86,91,7926
87,91,13841
88,91,10189
89,91,9082
90,91,7955
91,91,7277
92,91,4819
93,91,5704
94,91,4757
95,91,5051
96,91,5944
97,91,6216
98,91,7984
99,91,10169
100,91,8272
101,91,7130
102,91,5305
103,91,4533
104,91,2893
105,91,2726
55,92,4702
56,92,3809
57,92,8916
58,92,11994
59,92,12934
60,92,9293
61,92,13790
62,92,11188
63,92,11831
64,92,12121
65,92,12566
66,92,11395
67,92,8304
68,92,11765
69,92,11445
70,92,13817
71,92,10783
72,92,6155
73,92,8560
74,92,6301
75,92,9298
76,92,7952
77,92,8357
78,92,8460
79,92,9772
80,92,9749
81,92,9787
82,92,11342
83,92,12330
84,92,6578
85,92,6717
86,92,10643
87,92,12287
88,92,9231
89,92,6903
90,92,9125
91,92,7823
92,92,6207
93,92,7244
94,92,5463
95,92,3957
96,92,7705
97,92,8482
98,92,6711
99,92,9198
100,92,6868
101,92,8056
102,92,7449
103,92,5465
104,92,4860
105,92,4906
106,92,4822
55,93,6107
56,93,5474
57,93,5817
58,93,12345
59,93,11730
60,93,13933
61,93,9720
62,93,12047
63,93,10741
64,93,9760
65,93,11994
66,93,11987
67,93,12874
68,93,13039
69,93,11123
70,93,9648
71,93,15447
72,93,9798
73,93,9133
74,93,10580
75,93,8803
76,93,9654
77,93,6382
78,93,11957
79,93,10086
80,93,10849
81,93,10884
82,93,12265
83,93,10726
84,93,9489
85,93,10094
86,93,10762
87,93,13042
88,93,11414
89,93,7993
90,93,7489
91,93,7086
92,93,8350
93,93,6016
94,93,8193
95,93,7961
96,93,7047
97,93,8160
98,93,7234
99,93,7630
100,93,7525
101,93,8240
102,93,6155
103,93,7308
104,93,5001
105,93,2863
106,93,5726
55,94,3510
56,94,6053
57,94,10415
58,94,12107
59,94,10646
60,94,12619
61,94,12644
62,94,10846
63,94,8203
64,94,9389
65,94,6746
66,94,10020
67,94,10995
68,94,10949
69,94,12800
70,94,11957
71,94,12491
72,94,10646
73,94,11288
74,94,11358
75,94,12282
76,94,6513
77,94,9409
78,94,12605
