X,Y,Value
75,105,2817
76,105,2943
77,105,4130
78,105,4185
79,105,3245
80,105,2976
81,105,4812
82,105,3763
83,105,5669
84,105,2415
85,105,5028
86,105,3856
73,106,2330
74,106,2483
75,106,2684
76,106,3033
77,106,5812
78,106,4344
79,106,2660
80,106,3447
81,106,4670
82,106,4738
83,106,3012
84,106,4189
85,106,5006
86,106,4419
87,106,3585
71,107,2762
72,107,3887
73,107,4395
74,107,2464
75,107,2357
76,107,4866
77,107,2941
78,107,2548
79,107,2788
80,107,3365
81,107,3338
82,107,3271
83,107,4889
84,107,6101
85,107,5379
86,107,4908
87,107,3815
88,107,4995
70,108,4148
71,108,2775
72,108,3553
73,108,2883
74,108,3771
75,108,3096
76,108,3727
77,108,3072
78,108,5291
79,108,7306
80,108,6732
81,108,4334
82,108,5521
83,108,7621
84,108,7468
85,108,7596
86,108,5605
87,108,4929
88,108,3610
89,108,3520
68,109,3451
69,109,4444
70,109,2776
71,109,3364
72,109,3585
73,109,3105
74,109,2257
75,109,4752
76,109,3132
77,109,4554
78,109,5068
79,109,5170
80,109,6028
81,109,4972
82,109,5578
83,109,5690
84,109,6394
85,109,8282
86,109,5358
87,109,4932
88,109,3844
89,109,3103
90,109,3484
58,110,2848
59,110,3651
60,110,6869
61,110,5443
62,110,3516
63,110,5845
64,110,4025
65,110,3790
66,110,3391
67,110,3565
68,110,4235
69,110,3836
70,110,3666
71,110,4261
72,110,5440
73,110,1859
74,110,3746
75,110,5102
76,110,3501
77,110,3661
78,110,2412
79,110,4834
80,110,7023
81,110,6290
82,110,6583
83,110,5293
84,110,5871
85,110,7708
86,110,4785
87,110,3706
88,110,4084
89,110,5209
90,110,2846
91,110,2217
58,111,3602
59,111,4870
60,111,7353
61,111,7815
62,111,5232
63,111,3574
64,111,3723
65,111,4509
66,111,4079
67,111,4709
68,111,6296
69,111,4936
70,111,3362
71,111,3148
72,111,6218
73,111,3716
74,111,3130
75,111,2900
76,111,4099
77,111,2975
78,111,3785
79,111,3111
80,111,6673
81,111,6587
82,111,7374
83,111,10363
84,111,5533
85,111,7136
86,111,6800
87,111,3808
88,111,4502
89,111,3399
90,111,3191
91,111,4125
92,111,2436
57,112,2746
58,112,3643
59,112,7439
60,112,9032
61,112,7079
62,112,8047
63,112,3905
64,112,5246
65,112,3971
66,112,8597
67,112,5234
68,112,7095
69,112,6453
70,112,6792
71,112,4109
72,112,3015
73,112,3752
74,112,3300
75,112,3138
76,112,4148
77,112,2171
78,112,3795
79,112,4295
80,112,6673
81,112,4863
82,112,9821
83,112,12201
84,112,9186
85,112,9464
86,112,6474
87,112,5511
88,112,4276
89,112,3703
90,112,2948
91,112,2123
92,112,3287
93,112,3434
57,113,3630
58,113,3163
59,113,5454
60,113,5961
61,113,9251
62,113,6639
63,113,7924
64,113,7989
65,113,9744
66,113,7161
67,113,8868
68,113,9281
69,113,8840
70,113,8893
71,113,7168
72,113,6198
73,113,4970
74,113,4164
75,113,4787
76,113,3694
77,113,4029
78,113,4817
79,113,4683
80,113,8690
81,113,7711
82,113,10891
83,113,12362
84,113,14058
85,113,8959
86,113,8947
87,113,6692
88,113,5076
89,113,3347
90,113,4125
91,113,4463
92,113,4239
93,113,3740
94,113,3212
57,114,3801
58,114,3919
59,114,4970
60,114,5626
61,114,13070
62,114,10127
63,114,9498
64,114,7323
65,114,11020
66,114,9683
67,114,8754
68,114,8973
69,114,11106
70,114,9537
71,114,11406
72,114,5035
73,114,4683
74,114,6398
75,114,3721
76,114,4162
77,114,3173
78,114,5370
79,114,4646
80,114,6149
81,114,8779
82,114,14865
