X,Y,Value
63,33,2577
64,33,1675
62,34,2605
63,34,2155
64,34,1824
65,34,3097
61,35,2309
62,35,1816
63,35,2424
64,35,1936
65,35,2247
66,35,3627
67,35,3052
61,36,2685
62,36,2096
63,36,2914
64,36,2334
65,36,1972
66,36,3781
67,36,2821
68,36,2495
69,36,2903
60,37,2715
61,37,1974
62,37,2066
63,37,3059
64,37,2530
65,37,2730
66,37,3969
67,37,2900
68,37,2568
69,37,3267
70,37,2092
60,38,2913
61,38,2052
62,38,1831
63,38,2371
64,38,2997
65,38,1846
66,38,2534
67,38,2962
68,38,2536
69,38,2241
70,38,3220
71,38,1967
72,38,2327
59,39,2733
60,39,3058
61,39,2397
62,39,2057
63,39,2281
64,39,2712
65,39,3306
66,39,2287
67,39,3701
68,39,2912
69,39,2575
70,39,3397
71,39,2670
72,39,2195
73,39,2894
59,40,2785
60,40,2882
61,40,3264
62,40,2505
63,40,2562
64,40,2469
65,40,2289
66,40,1880
67,40,2969
68,40,1780
69,40,2266
70,40,2362
71,40,2744
72,40,2822
73,40,4099
74,40,2062
75,40,2393
59,41,2134
60,41,1657
61,41,2659
62,41,2232
63,41,3371
64,41,2405
65,41,2857
66,41,2261
67,41,3589
68,41,2619
69,41,2801
70,41,1851
71,41,2501
72,41,2572
73,41,2701
74,41,2267
75,41,3248
76,41,2745
77,41,2583
59,42,3219
60,42,2591
61,42,2955
62,42,2249
63,42,2205
64,42,2080
65,42,2079
66,42,2689
67,42,2874
68,42,2134
69,42,3232
70,42,1969
71,42,2227
72,42,1817
73,42,3110
74,42,2290
75,42,2361
76,42,2840
77,42,2574
78,42,1824
79,42,2247
80,42,2101
81,42,3299
60,43,1938
61,43,2413
62,43,2441
63,43,2944
64,43,2269
65,43,2870
66,43,3850
67,43,1892
68,43,2190
69,43,2937
70,43,2181
71,43,2344
72,43,2437
73,43,1718
74,43,2703
75,43,1701
76,43,2076
77,43,2733
78,43,2991
79,43,3314
80,43,3590
81,43,1826
82,43,2718
83,43,1985
84,43,2977
61,44,2768
62,44,2995
63,44,1952
64,44,2493
65,44,3158
66,44,2686
67,44,1929
68,44,2621
69,44,2646
70,44,2313
71,44,2064
72,44,2450
73,44,1989
74,44,2622
75,44,2228
76,44,2059
77,44,2384
78,44,3530
79,44,2443
80,44,2474
81,44,2190
82,44,3321
83,44,1860
84,44,1861
85,44,1647
86,44,1882
61,45,2502
62,45,2856
63,45,2154
64,45,3780
65,45,2375
66,45,4594
67,45,2624
68,45,2667
69,45,3561
70,45,2382
71,45,1754
72,45,2488
73,45,2954
74,45,3193
75,45,2573
76,45,2475
77,45,2721
78,45,2782
79,45,3200
80,45,3436
81,45,2357
82,45,1691
83,45,2414
84,45,2680
85,45,2824
86,45,1874
87,45,2472
61,46,1919
62,46,2547
63,46,2926
64,46,2366
65,46,2287
66,46,3019
67,46,2810
68,46,2782
69,46,2634
70,46,4432
71,46,1797
72,46,2240
73,46,2283
74,46,1816
75,46,2198
76,46,2348
77,46,2456
78,46,3730
79,46,1840
80,46,1693
81,46,3511
82,46,2335
83,46,2779
84,46,3139
85,46,3562
86,46,2494
87,46,2234
88,46,2138
89,46,3872
62,47,2495
63,47,2360
64,47,1909
65,47,2086
66,47,2728
67,47,2536
68,47,3348
69,47,3273
70,47,2679
71,47,2555
72,47,2880
73,47,3291
74,47,3626
75,47,2866
76,47,2595
77,47,2279
78,47,2127
79,47,2060
80,47,1937
81,47,2441
82,47,2473
83,47,2009
84,47,2522
85,47,1866
86,47,2141
87,47,2780
88,47,2251
89,47,3401
90,47,1975
62,48,1923
63,48,3325
64,48,2297
65,48,2740
66,48,2789
67,48,2821
68,48,4132
69,48,2291
70,48,2108
71,48,2471
72,48,2696
73,48,3384
74,48,2134
75,48,3257
76,48,2658
77,48,2144
78,48,2339
79,48,2111
80,48,1968
81,48,3187
82,48,3189
83,48,1919
84,48,2259
85,48,2903
86,48,3151
87,48,2722
88,48,2783
89,48,2907
90,48,3036
91,48,2676
62,49,1785
63,49,2204
64,49,3062
65,49,2883
66,49,3324
67,49,1945
68,49,3123
69,49,1927
70,49,2418
71,49,2059
72,49,2222
73,49,3324
74,49,2177
75,49,2676
76,49,2944
77,49,1702
78,49,2258
79,49,2981
80,49,2210
81,49,2406
82,49,2290
83,49,4414
84,49,2465
85,49,4193
86,49,4611
87,49,2419
88,49,2788
89,49,2065
90,49,2350
91,49,2157
92,49,2796
93,49,2224
62,50,2009
63,50,2162
64,50,3143
65,50,2376
66,50,2712
67,50,2520
68,50,2260
69,50,1848
70,50,2631
71,50,1935
72,50,2483
73,50,3091
74,50,2922
75,50,4292
76,50,2710
77,50,3471
78,50,3590
79,50,2627
80,50,2159
81,50,2802
82,50,2556
83,50,2797
84,50,3515
85,50,2675
86,50,3315
87,50,2166
88,50,2246
89,50,2865
90,50,2283
91,50,2375
92,50,1995
93,50,2055
94,50,2451
62,51,3378
63,51,2733
64,51,3140
65,51,2431
66,51,3107
67,51,2711
68,51,2139
69,51,1610
70,51,2401
71,51,2514
72,51,2643
73,51,3092
74,51,3383
75,51,2791
76,51,2057
77,51,2689
78,51,2892
79,51,2010
80,51,2526
81,51,2375
82,51,2547
83,51,3185
84,51,2936
85,51,3393
86,51,2283
87,51,2723
88,51,2413
89,51,2240
90,51,2840
91,51,2270
92,51,1898
93,51,1904
94,51,3129
95,51,2281
96,51,2126
62,52,2581
63,52,3290
64,52,2036
65,52,2303
66,52,4242
67,52,3436
68,52,3027
69,52,2139
70,52,3107
71,52,1762
72,52,3439
73,52,2669
74,52,2911
75,52,2960
76,52,2289
77,52,3570
78,52,2296
79,52,1941
80,52,3160
81,52,3362
82,52,2463
83,52,2791
84,52,2750
85,52,2880
86,52,3179
87,52,2340
88,52,2820
89,52,2324
90,52,3004
91,52,2378
92,52,2512
93,52,2627
94,52,3185
95,52,2766
96,52,2809
97,52,2349
98,52,1845
62,53,1779
63,53,1858
64,53,3906
65,53,2025
66,53,1932
67,53,3441
68,53,2568
69,53,2249
70,53,2768
71,53,2308
72,53,2374
73,53,3685
74,53,1823
75,53,1914
76,53,2575
77,53,1878
78,53,2016
79,53,2057
80,53,2389
81,53,2511
82,53,2913
83,53,2738
84,53,2099
85,53,2047
86,53,2596
87,53,2399
88,53,3451
89,53,1837
90,53,2027
91,53,2254
92,53,1666
93,53,1747
94,53,2004
95,53,3307
96,53,1915
97,53,2514
98,53,2598
99,53,2666
100,53,3424
61,54,3240
62,54,2150
63,54,2033
64,54,2206
65,54,2849
66,54,2882
67,54,2395
68,54,3044
69,54,2965
70,54,2178
71,54,3086
72,54,3044
73,54,3002
74,54,2415
75,54,1991
76,54,3137
77,54,2573
78,54,2463
79,54,2302
80,54,2222
81,54,2327
82,54,2186
83,54,3197
84,54,2137
85,54,3402
86,54,2739
87,54,3937
88,54,3244
89,54,2379
90,54,2288
91,54,1936
92,54,1717
93,54,2113
94,54,2327
95,54,2054
96,54,1703
97,54,2687
98,54,3282
99,54,1813
100,54,2658
101,54,2799
102,54,3089
103,54,2745
60,55,1908
61,55,2772
62,55,2560
63,55,2248
64,55,2262
65,55,3913
66,55,3027
67,55,2581
68,55,2803
69,55,2140
70,55,2862
71,55,2297
72,55,2761
73,55,2992
74,55,2550
75,55,1806
76,55,2931
77,55,2479
78,55,2856
79,55,2135
80,55,2491
81,55,3324
82,55,2459
83,55,2671
84,55,2651
85,55,2022
86,55,1844
87,55,2842
88,55,3026
89,55,2878
90,55,1760
91,55,1693
92,55,2522
93,55,1910
94,55,1853
95,55,2562
96,55,2182
97,55,2046
98,55,2087
99,55,1767
100,55,3113
101,55,2188
102,55,2176
103,55,2231
104,55,1835
105,55,1888
106,55,3620
107,55,2245
54,56,3548
55,56,2404
56,56,2100
57,56,3416
58,56,2477
59,56,3172
60,56,2623
61,56,3360
62,56,3245
63,56,2483
64,56,2404
65,56,2852
66,56,2847
67,56,2519
68,56,3776
69,56,2238
70,56,2398
71,56,2858
72,56,2547
73,56,1900
74,56,2247
75,56,1748
76,56,2263
77,56,2016
78,56,2253
79,56,2978
80,56,3166
81,56,2004
82,56,3311
83,56,2607
84,56,2770
85,56,2229
86,56,3816
87,56,3746
88,56,2577
89,56,2456
90,56,2148
91,56,2344
92,56,4368
93,56,3298
94,56,2536
95,56,2224
96,56,3294
97,56,2211
98,56,2560
99,56,3159
